[1565, 1152]
[section-title, [99.0, 126.0, 232.0, 49.5], G1yPLmGN41, 5712656]
[paragraph, [732.0, 1096.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1132.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1168.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1204.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1240.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [732.0, 1276.0, 322.0, 36.0], shoonya_8sRJZF1RG1TTQG, 5712656]
[paragraph, [95.0, 688.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 724.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 760.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 796.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 832.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 868.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 904.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 940.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [95.0, 976.0, 323.0, 36.0], shoonya_0sOQ3N5HBSS386, 5712656]
[paragraph, [420.0, 758.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 794.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 830.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 866.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 902.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 938.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 974.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1010.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1046.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1082.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1118.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1154.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1190.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1226.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1262.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [420.0, 1298.0, 308.0, 36.0], shoonya_9s72X3142YZOZ8, 5712656]
[paragraph, [95.0, 1014.0, 326.0, 36.0], shoonya_2sN4EDOI587XGF, 5712656]
[paragraph, [95.0, 1050.0, 326.0, 36.0], shoonya_2sN4EDOI587XGF, 5712656]
[paragraph, [95.0, 1086.0, 326.0, 36.0], shoonya_2sN4EDOI587XGF, 5712656]
[paragraph, [95.0, 1122.0, 326.0, 36.0], shoonya_2sN4EDOI587XGF, 5712656]
[paragraph, [96.0, 1189.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [96.0, 1225.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [96.0, 1261.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [96.0, 1297.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [96.0, 1333.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [96.0, 1369.0, 327.0, 36.0], shoonya_1sQIWGIW60FCXT, 5712656]
[paragraph, [422.0, 1339.0, 310.0, 36.0], shoonya_3sDGVSZYSJ04OK, 5712656]
[paragraph, [422.0, 1375.0, 310.0, 36.0], shoonya_3sDGVSZYSJ04OK, 5712656]
[paragraph, [422.0, 1411.0, 310.0, 36.0], shoonya_3sDGVSZYSJ04OK, 5712656]
[paragraph, [730.0, 1341.0, 329.0, 36.0], shoonya_12sQVNWEEJ5TAP, 5712656]
[paragraph, [730.0, 1377.0, 329.0, 36.0], shoonya_12sQVNWEEJ5TAP, 5712656]
[folio, [112.0, 1449.0, 143.0, 36.0], UYZymGShSD, 5712656]
