[1298, 853]
[section-title, [318.0, 67.0, 237.0, 30.0], shoonya_0s96ZK0X7CRSTE, 5709966]
[paragraph, [57.0, 533.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 551.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 569.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 587.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 605.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 623.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 641.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [57.0, 659.0, 740.0, 18.0], qA_zPhQX33, 5709966]
[paragraph, [61.0, 693.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 711.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 729.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 747.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 765.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 783.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 801.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 819.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 837.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 855.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 873.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 891.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 909.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 927.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 945.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 963.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 981.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 999.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1017.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1035.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1053.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1071.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1089.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1107.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1125.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1143.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1161.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1179.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1197.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
[paragraph, [61.0, 1215.0, 733.0, 18.0], shoonya_1sG1V3JX3CPK3P, 5709966]
