[1275, 1650]
[section-title, [99.0, 97.0, 371.0, 30.0], shoonya_3s79OUA1BH73MR, 6473866]
[unordered-list, [42.0, 363.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 381.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 399.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 417.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 435.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 453.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 471.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 489.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [42.0, 507.0, 475.0, 18.0], shoonya_6sJ7IQIOGW05I9, 6473866]
[unordered-list, [1128.0, 959.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 977.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 995.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1013.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1031.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1049.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1067.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1085.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1103.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1121.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1139.0, 484.0, 18.0], b1LTJOosOU, 6473866]
[unordered-list, [1128.0, 1157.0, 484.0, 18.0], b1LTJOosOU, 6473866]
