[3968, 2806]
[headline, [861.0, 350.0, 1040.0, 52.5], GLwedHm4jo, 5684444]
[paragraph, [1384.0, 2312.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2365.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2417.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2470.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2522.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2575.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2627.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2680.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2732.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2785.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2837.5, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [1384.0, 2890.0, 1217.0, 52.5], shoonya_0sAAMMQG6N39GV, 5684444]
[paragraph, [395.0, 1549.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1601.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1654.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1706.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1759.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1811.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1864.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1916.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 1969.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 2021.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 2074.0, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [395.0, 2126.5, 585.0, 52.5], shoonya_8s0NUADPUO0AKR, 5684444]
[paragraph, [181.0, 2419.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2471.5, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2524.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2576.5, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2629.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2681.5, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2734.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2786.5, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2839.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2891.5, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [181.0, 2944.0, 1156.0, 52.5], shoonya_4s89L4MDY9N161, 5684444]
[paragraph, [1377.0, 2984.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3036.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3089.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3141.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3194.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3246.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3299.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3351.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3404.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3456.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3509.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3561.5, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [1377.0, 3614.0, 1234.0, 52.5], shoonya_3s0EEE3L67TI2W, 5684444]
[paragraph, [175.0, 3041.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3093.5, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3146.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3198.5, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3251.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3303.5, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3356.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3408.5, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3461.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3513.5, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[paragraph, [175.0, 3566.0, 1163.0, 52.5], shoonya_2s4Y9SB8NLAK6H, 5684444]
[folio, [262.0, 3806.0, 805.0, 52.5], S7L5Fu2TU4, 5684444]
[folio, [262.0, 3858.5, 805.0, 52.5], S7L5Fu2TU4, 5684444]
