[872, 605]
[section-title, [251.0, 29.0, 89.0, 30.0], yFE64JhodE, 6457001]
[paragraph, [37.0, 312.0, 262.0, 18.0], t0YhWpbD6E, 6457001]
[paragraph, [35.0, 331.0, 266.0, 18.0], -vzH1UZHYR, 6457001]
[paragraph, [35.0, 349.0, 266.0, 18.0], -vzH1UZHYR, 6457001]
[paragraph, [42.0, 374.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 392.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 410.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 428.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 446.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 464.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 482.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 500.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 518.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [42.0, 536.0, 259.0, 18.0], 6QfCQXXh4b, 6457001]
[paragraph, [303.0, 504.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 522.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 540.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 558.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 576.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 594.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 612.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [303.0, 630.0, 261.0, 18.0], S7RfuPazdm, 6457001]
[paragraph, [41.0, 567.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [41.0, 585.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [41.0, 603.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [41.0, 621.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [41.0, 639.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [41.0, 657.0, 263.0, 18.0], y8_MMF4h2T, 6457001]
[paragraph, [302.0, 648.0, 260.0, 18.0], vrVu1s-8GD, 6457001]
[paragraph, [302.0, 666.0, 260.0, 18.0], vrVu1s-8GD, 6457001]
[paragraph, [302.0, 684.0, 260.0, 18.0], vrVu1s-8GD, 6457001]
[paragraph, [302.0, 702.0, 260.0, 18.0], vrVu1s-8GD, 6457001]
[paragraph, [302.0, 720.0, 260.0, 18.0], vrVu1s-8GD, 6457001]
[paragraph, [39.0, 673.0, 262.0, 18.0], rr5mFWtWEa, 6457001]
[paragraph, [39.0, 691.0, 262.0, 18.0], rr5mFWtWEa, 6457001]
[paragraph, [39.0, 711.0, 260.0, 18.0], ShcAX5ufLF, 6457001]
[paragraph, [39.0, 729.0, 260.0, 18.0], ShcAX5ufLF, 6457001]
[reference, [305.0, 742.0, 258.0, 18.0], 89IbsFwO3L, 6457001]
[reference, [305.0, 760.0, 258.0, 18.0], 89IbsFwO3L, 6457001]
[reference, [305.0, 778.0, 258.0, 18.0], 89IbsFwO3L, 6457001]
[reference, [305.0, 796.0, 258.0, 18.0], 89IbsFwO3L, 6457001]
[reference, [305.0, 814.0, 258.0, 18.0], 89IbsFwO3L, 6457001]
[reference, [36.0, 757.0, 272.0, 18.0], XAZ0eGNMG0, 6457001]
[reference, [36.0, 775.0, 272.0, 18.0], XAZ0eGNMG0, 6457001]
[reference, [36.0, 793.0, 272.0, 18.0], XAZ0eGNMG0, 6457001]
[reference, [36.0, 811.0, 272.0, 18.0], XAZ0eGNMG0, 6457001]
