[1372, 849]
[section-title, [330.0, 67.0, 186.0, 30.0], shoonya_0sCDQD5KVTP096, 5710146]
[paragraph, [56.0, 951.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [56.0, 969.0, 737.0, 18.0], JqZv1FDd-x, 5710146]
[paragraph, [58.0, 1004.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1022.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1040.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1058.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1076.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1094.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1112.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1130.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1148.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1166.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1184.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1202.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1220.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1238.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1256.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
[paragraph, [58.0, 1274.0, 734.0, 18.0], Q7W1cr1cGl, 5710146]
