[1372, 849]
[section-title, [169.0, 166.0, 496.0, 30.0], shoonya_1sWBV152MGF27D, 5710445]
[paragraph, [55.0, 757.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 775.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 793.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 811.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 829.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 847.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 865.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 883.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 901.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 919.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 937.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 955.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 973.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 991.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1009.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1027.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1045.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1063.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1081.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [55.0, 1099.0, 729.0, 18.0], shoonya_0sO99ASJU708FB, 5710445]
[paragraph, [62.0, 1135.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1153.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1171.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1189.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1207.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1225.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1243.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1261.0, 724.0, 18.0], hByL62ka--, 5710445]
[paragraph, [62.0, 1279.0, 724.0, 18.0], hByL62ka--, 5710445]
