[2068, 1551]
[folio, [110.0, 38.0, 195.0, 36.0], 5EQnqmnYbh, 5712901]
[contact-info, [1361.0, 1885.0, 189.0, 36.0], dq8c3FqmHL, 5712901]
[contact-info, [1361.0, 1921.0, 189.0, 36.0], dq8c3FqmHL, 5712901]
[contact-info, [1361.0, 1957.0, 189.0, 36.0], dq8c3FqmHL, 5712901]
[contact-info, [821.0, 1250.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1286.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1322.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1358.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1394.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1430.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1466.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1502.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1538.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1574.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1610.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1646.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1682.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1718.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1754.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1790.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1826.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1862.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1898.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[contact-info, [821.0, 1934.0, 170.0, 36.0], M6IWWf_xCQ, 5712901]
[paragraph, [183.0, 1436.0, 443.0, 36.0], 6iBDG1U6mT, 5712901]
[paragraph, [183.0, 1472.0, 443.0, 36.0], 6iBDG1U6mT, 5712901]
[paragraph, [183.0, 1508.0, 443.0, 36.0], 6iBDG1U6mT, 5712901]
[paragraph, [183.0, 1544.0, 443.0, 36.0], 6iBDG1U6mT, 5712901]
[paragraph, [183.0, 1580.0, 443.0, 36.0], 6iBDG1U6mT, 5712901]
[author, [447.0, 1638.0, 141.0, 36.0], iTX76QVEh0, 5712901]
[contact-info, [451.0, 1756.0, 294.0, 36.0], eO0Fxk2SIr, 5712901]
[contact-info, [451.0, 1792.0, 294.0, 36.0], eO0Fxk2SIr, 5712901]
[contact-info, [451.0, 1828.0, 294.0, 36.0], eO0Fxk2SIr, 5712901]
[contact-info, [451.0, 1864.0, 294.0, 36.0], eO0Fxk2SIr, 5712901]
[contact-info, [451.0, 1900.0, 294.0, 36.0], eO0Fxk2SIr, 5712901]
