[1823, 1375]
[folio, [626.0, 111.0, 135.0, 36.0], shoonya_3sEG36L2HJJ79I, 5684085]
[paragraph, [109.0, 666.0, 573.0, 36.0], shoonya_0sECRDF2EP6EKQ, 5684085]
[paragraph, [109.0, 702.0, 573.0, 36.0], shoonya_0sECRDF2EP6EKQ, 5684085]
[paragraph, [109.0, 738.0, 573.0, 36.0], shoonya_0sECRDF2EP6EKQ, 5684085]
[paragraph, [696.0, 629.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 665.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 701.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 737.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 773.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 809.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 845.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 881.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 917.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 953.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 989.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1025.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1061.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1097.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1133.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1169.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1205.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1241.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1277.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1313.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1349.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1385.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1421.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1457.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1493.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1529.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1565.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1601.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1637.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [696.0, 1673.0, 571.0, 36.0], ROPfenmHlV, 5684085]
[paragraph, [112.0, 794.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 830.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 866.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 902.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 938.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 974.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1010.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1046.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1082.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1118.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1154.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1190.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1226.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1262.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1298.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1334.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1370.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1406.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1442.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1478.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1514.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1550.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1586.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1622.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
[paragraph, [112.0, 1658.0, 566.0, 36.0], shoonya_1s6WZWSNTEFTOO, 5684085]
