[1754, 1241]
[chapter-title, [446.0, 136.0, 350.0, 58.5], shoonya_4sX9ZOSOBNLIJ1, 5708724]
[sub-ordered-list, [184.0, 1302.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1338.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1374.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1410.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1446.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1482.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1518.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[sub-ordered-list, [184.0, 1554.0, 966.0, 36.0], shoonya_0sHGXRYTCUTS48, 5708724]
[subsub-ordered-list, [255.0, 1324.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1342.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1360.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1378.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1396.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1414.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1432.0, 884.0, 18.0], wzaX1VDruD, 5708724]
[subsub-ordered-list, [255.0, 1450.0, 884.0, 18.0], wzaX1VDruD, 5708724]
