[922, 2529]
[section-title, [94.0, 68.0, 694.0, 30.0], j450J5DoQ7, 5725889]
[unordered-list, [505.0, 398.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 416.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 434.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 452.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 470.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 488.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 506.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 524.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 542.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 560.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 578.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 596.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 614.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [505.0, 632.0, 674.0, 18.0], shoonya_0sYU5KULKIO2ZN, 5725889]
[unordered-list, [1310.0, 427.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 445.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 463.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 481.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 499.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 517.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 535.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 553.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 571.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[unordered-list, [1310.0, 589.0, 655.0, 18.0], shoonya_2sY9SEZOSCJPMU, 5725889]
[sub-section-title, [1643.0, 637.0, 227.0, 25.5], Qg3AMOrIHM, 5725889]
[sub-section-title, [95.0, 644.0, 259.0, 25.5], shoonya_8sOA92T70J75UL, 5725889]
[unordered-list, [71.0, 682.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 700.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 718.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 736.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 754.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 772.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 790.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 808.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 826.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [71.0, 844.0, 862.0, 18.0], shoonya_5sHHQ6TN4GMI07, 5725889]
[unordered-list, [1624.0, 689.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 707.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 725.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 743.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 761.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 779.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 797.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 815.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 833.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
[unordered-list, [1624.0, 851.0, 841.0, 18.0], shoonya_1sCU4MUA4H8LJM, 5725889]
