[1468, 909]
[chapter-title, [376.0, 79.0, 147.0, 30.0], TGJaeQeHUV, 5769853]
[paragraph, [81.0, 342.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 360.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 378.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 396.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 414.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 432.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 450.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 468.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 486.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 504.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [81.0, 522.0, 369.0, 18.0], y-7L_BtJ8g, 5769853]
[paragraph, [456.0, 432.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 450.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 468.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 486.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 504.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 522.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 540.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 558.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [456.0, 576.0, 376.0, 18.0], lkuTGK-Bey, 5769853]
[paragraph, [81.0, 546.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 564.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 582.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 600.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 618.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 636.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 654.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 672.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 690.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 708.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 726.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 744.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 762.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 780.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 798.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 816.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 834.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 852.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 870.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 888.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 906.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 924.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 942.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 960.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 978.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 996.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 1014.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 1032.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 1050.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 1068.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [81.0, 1086.0, 370.0, 18.0], A1ZXWUi74W, 5769853]
[paragraph, [456.0, 602.0, 373.0, 18.0], tC5IIbw3HH, 5769853]
[paragraph, [456.0, 620.0, 373.0, 18.0], tC5IIbw3HH, 5769853]
[paragraph, [456.0, 638.0, 373.0, 18.0], tC5IIbw3HH, 5769853]
[paragraph, [456.0, 656.0, 373.0, 18.0], tC5IIbw3HH, 5769853]
[paragraph, [457.0, 688.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 706.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 724.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 742.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 760.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 778.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 796.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 814.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 832.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 850.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 868.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 886.0, 376.0, 18.0], Z9UR1WjCwV, 5769853]
[paragraph, [457.0, 915.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 933.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 951.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 969.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 987.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 1005.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 1023.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [457.0, 1041.0, 376.0, 18.0], ic-FbQcH3-, 5769853]
[paragraph, [456.0, 1060.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [456.0, 1078.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [456.0, 1096.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [456.0, 1114.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [456.0, 1132.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [456.0, 1150.0, 376.0, 18.0], Nu8XStbZbc, 5769853]
[paragraph, [79.0, 1120.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1138.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1156.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1174.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1192.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1210.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [79.0, 1228.0, 370.0, 18.0], qsOAqzPOiD, 5769853]
[paragraph, [457.0, 1171.0, 373.0, 18.0], c0t6EQu77R, 5769853]
[paragraph, [457.0, 1189.0, 373.0, 18.0], c0t6EQu77R, 5769853]
[paragraph, [457.0, 1207.0, 373.0, 18.0], c0t6EQu77R, 5769853]
[paragraph, [457.0, 1225.0, 373.0, 18.0], c0t6EQu77R, 5769853]
[paragraph, [457.0, 1243.0, 373.0, 18.0], c0t6EQu77R, 5769853]
[paragraph, [78.0, 1255.0, 371.0, 18.0], wq5ji1wdN0, 5769853]
[paragraph, [78.0, 1273.0, 371.0, 18.0], wq5ji1wdN0, 5769853]
[paragraph, [78.0, 1291.0, 371.0, 18.0], wq5ji1wdN0, 5769853]
[paragraph, [78.0, 1309.0, 371.0, 18.0], wq5ji1wdN0, 5769853]
[paragraph, [78.0, 1327.0, 371.0, 18.0], wq5ji1wdN0, 5769853]
[paragraph, [455.0, 1261.0, 376.0, 18.0], CC2I732dVE, 5769853]
[paragraph, [455.0, 1279.0, 376.0, 18.0], CC2I732dVE, 5769853]
[paragraph, [455.0, 1297.0, 376.0, 18.0], CC2I732dVE, 5769853]
[paragraph, [455.0, 1315.0, 376.0, 18.0], CC2I732dVE, 5769853]
[paragraph, [455.0, 1333.0, 376.0, 18.0], CC2I732dVE, 5769853]
[footnote, [74.0, 1362.0, 755.0, 18.0], DmAopj0Wex, 5769853]
[footnote, [74.0, 1380.0, 755.0, 18.0], DmAopj0Wex, 5769853]
