[1754, 1241]
[section-title, [210.0, 74.0, 822.0, 49.5], shoonya_0s945ZKSQXS8IK, 6477011]
[subsub-ordered-list, [278.0, 1041.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
[subsub-ordered-list, [278.0, 1059.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
[subsub-ordered-list, [278.0, 1077.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
[subsub-ordered-list, [278.0, 1095.0, 375.0, 18.0], JoPasSE9Qe, 6477011]
[subsub-ordered-list, [288.0, 1154.0, 463.0, 18.0], EIyPh-8odO, 6477011]
[subsub-ordered-list, [288.0, 1172.0, 463.0, 18.0], EIyPh-8odO, 6477011]
[subsub-ordered-list, [288.0, 1190.0, 463.0, 18.0], EIyPh-8odO, 6477011]
[sub-ordered-list, [217.0, 1264.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1300.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1336.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1372.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1408.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1444.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1480.0, 467.0, 36.0], TsdtyNASRX, 6477011]
[sub-ordered-list, [217.0, 1516.0, 467.0, 36.0], TsdtyNASRX, 6477011]
