[1298, 853]
[section-title, [308.0, 68.0, 218.0, 30.0], shoonya_3sZMPMMCPK0T67, 5709658]
[paragraph, [67.0, 612.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 630.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 648.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 666.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 684.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 702.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 720.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 738.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 756.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 774.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 792.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 810.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [67.0, 828.0, 714.0, 18.0], shoonya_0sBMU1BH46UWRQ, 5709658]
[paragraph, [68.0, 856.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 874.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 892.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 910.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 928.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 946.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 964.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 982.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1000.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1018.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1036.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1054.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1072.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1090.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1108.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1126.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1144.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1162.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1180.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
[paragraph, [68.0, 1198.0, 714.0, 18.0], shoonya_1sM3MIW9VLQA33, 5709658]
