[1326, 829]
[chapter-title, [253.0, 74.0, 311.0, 30.0], HhaHqlpBzs, 5769786]
[paragraph, [411.0, 235.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 253.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 271.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 289.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 307.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 325.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 343.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 361.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 379.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 397.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 415.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 433.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 451.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 469.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 487.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 505.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 523.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 541.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 559.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 577.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 595.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 613.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 631.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 649.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 667.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 685.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 703.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 721.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [411.0, 739.0, 338.0, 18.0], k3a6gBf2dV, 5769786]
[paragraph, [73.0, 723.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 741.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 759.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 777.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 795.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 813.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 831.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 849.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 867.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 885.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 903.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 921.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 939.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 957.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 975.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 993.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1011.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1029.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1047.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1065.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1083.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1101.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1119.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [73.0, 1137.0, 338.0, 18.0], 4l5oGKZTsE, 5769786]
[paragraph, [423.0, 766.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 784.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 802.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 820.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 838.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 856.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 874.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 892.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [423.0, 910.0, 327.0, 18.0], eRbSrsTIpc, 5769786]
[paragraph, [419.0, 945.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 963.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 981.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 999.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1017.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1035.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1053.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1071.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1089.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1107.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1125.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[paragraph, [419.0, 1143.0, 340.0, 18.0], uvKvn3GYCR, 5769786]
[ordered-list, [71.0, 1170.0, 691.0, 18.0], ZBxA-jqrPX, 5769786]
[ordered-list, [71.0, 1188.0, 691.0, 18.0], ZBxA-jqrPX, 5769786]
[ordered-list, [71.0, 1206.0, 691.0, 18.0], ZBxA-jqrPX, 5769786]
[ordered-list, [71.0, 1224.0, 691.0, 18.0], ZBxA-jqrPX, 5769786]
