[1806, 1262]
[chapter-title, [257.0, 403.0, 737.0, 58.5], shoonya_0sPH3UMU2WJMTW, 5681434]
[paragraph, [96.0, 1355.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1391.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1427.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1463.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1499.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1535.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1571.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1607.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [96.0, 1643.0, 517.0, 36.0], shoonya_5s861GEC0Z7DKF, 5681434]
[paragraph, [639.0, 964.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1000.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1036.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1072.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1108.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1144.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1180.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1216.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1252.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1288.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1324.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1360.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1396.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1432.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1468.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1504.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1540.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1576.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1612.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1648.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
[paragraph, [639.0, 1684.0, 530.0, 36.0], shoonya_7sOR4TUFIT6O4K, 5681434]
