[2339, 1653]
[folio, [192.0, 365.0, 183.0, 36.0], Y2elYj14id, 5735305]
[paragraph, [1111.0, 1167.0, 336.0, 36.0], VNgHXGjRRY, 5735305]
[paragraph, [835.0, 1215.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1251.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1287.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1323.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1359.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1395.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1431.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1467.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1503.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1539.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1575.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1611.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [835.0, 1647.0, 612.0, 36.0], shoonya_6sZD0NYTQRQNZN, 5735305]
[paragraph, [203.0, 1547.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1583.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1619.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1655.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1691.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1727.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1763.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1799.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1835.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1871.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1907.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1943.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 1979.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [203.0, 2015.0, 613.0, 36.0], shoonya_0sEO54J7PJWTMP, 5735305]
[paragraph, [837.0, 1688.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1724.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1760.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1796.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1832.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1868.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1904.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1940.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 1976.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[paragraph, [837.0, 2012.0, 613.0, 36.0], shoonya_2sQXU9EHGHE4S4, 5735305]
[folio, [1206.0, 2080.0, 239.0, 36.0], shoonya_10sWMGIVQOLVNK, 5735305]
