[1806, 1262]
[chapter-title, [435.0, 363.0, 359.0, 58.5], shoonya_3sH1VVJOEI5TIS, 5680651]
[paragraph, [98.0, 1448.0, 511.0, 36.0], shoonya_1sRPTFGO1ZVLF9, 5680651]
[paragraph, [98.0, 1484.0, 511.0, 36.0], shoonya_1sRPTFGO1ZVLF9, 5680651]
[paragraph, [634.0, 1164.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1200.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1236.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1272.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1308.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1344.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1380.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1416.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1452.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1488.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1524.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1560.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1596.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [634.0, 1632.0, 525.0, 36.0], cL9efAA-4n, 5680651]
[paragraph, [95.0, 1557.0, 509.0, 36.0], shoonya_2sMAV5W6QE57RW, 5680651]
[paragraph, [95.0, 1593.0, 509.0, 36.0], shoonya_2sMAV5W6QE57RW, 5680651]
[paragraph, [95.0, 1629.0, 509.0, 36.0], shoonya_2sMAV5W6QE57RW, 5680651]
[paragraph, [95.0, 1665.0, 509.0, 36.0], shoonya_2sMAV5W6QE57RW, 5680651]
