[1818, 1374]
[folio, [482.0, 132.0, 412.0, 36.0], zxxcQlbLII, 5682874]
[paragraph, [70350.0, 52843.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52879.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52915.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52951.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 52987.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53023.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53059.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53095.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53131.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53167.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53203.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53239.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53275.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53311.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53347.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53383.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53419.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53455.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53491.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53527.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53563.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53599.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53635.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53671.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53707.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53743.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53779.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53815.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53851.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53887.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53923.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53959.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 53995.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54031.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54067.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54103.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54139.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54175.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54211.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54247.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [70350.0, 54283.0, 55842.0, 36.0], shoonya_1sSI2GAMGEQKYJ, 5682874]
[paragraph, [11571.0, 91838.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 91874.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 91910.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 91946.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 91982.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92018.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92054.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92090.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92126.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92162.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92198.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92234.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92270.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92306.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92342.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92378.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92414.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92450.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92486.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92522.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92558.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92594.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92630.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92666.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92702.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92738.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92774.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92810.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92846.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92882.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92918.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92954.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 92990.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93026.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93062.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93098.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93134.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93170.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93206.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93242.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93278.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93314.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93350.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93386.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93422.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93458.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93494.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93530.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93566.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93602.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93638.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93674.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93710.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93746.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93782.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93818.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93854.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93890.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93926.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93962.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 93998.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94034.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94070.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94106.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94142.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94178.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94214.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94250.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94286.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94322.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94358.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94394.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94430.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94466.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94502.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94538.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94574.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94610.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94646.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94682.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94718.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94754.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94790.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94826.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94862.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94898.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94934.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 94970.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95006.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95042.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95078.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95114.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95150.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
