[1275, 1650]
[section-title, [589.0, 90.0, 395.0, 30.0], 16Pnpi4bjX, 6473585]
[unordered-list, [1132.0, 548.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 566.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 584.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 602.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 620.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 638.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 656.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 674.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 692.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 710.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 728.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 746.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 764.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 782.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 800.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 818.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 836.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 854.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[unordered-list, [1132.0, 872.0, 477.0, 18.0], Uo9ZE1Sknh, 6473585]
[section-title, [41.0, 389.0, 308.0, 30.0], abnZZ6cEyY, 6473585]
[paragraph, [45.0, 440.0, 465.0, 18.0], pZobJuBysF, 6473585]
[paragraph, [45.0, 458.0, 465.0, 18.0], pZobJuBysF, 6473585]
[paragraph, [45.0, 476.0, 465.0, 18.0], pZobJuBysF, 6473585]
[paragraph, [45.0, 494.0, 465.0, 18.0], pZobJuBysF, 6473585]
[paragraph, [45.0, 512.0, 465.0, 18.0], pZobJuBysF, 6473585]
[unordered-list, [589.0, 554.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 572.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 590.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 608.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 626.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 644.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 662.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 680.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 698.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 716.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 734.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 752.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 770.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 788.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 806.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 824.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 842.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 860.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 878.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 896.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 914.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 932.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 950.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 968.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 986.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1004.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1022.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1040.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1058.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1076.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1094.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1112.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1130.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1148.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [589.0, 1166.0, 471.0, 18.0], Yg4MIP6wsR, 6473585]
[unordered-list, [43.0, 856.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 874.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 892.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 910.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 928.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 946.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 964.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 982.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1000.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1018.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1036.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1054.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1072.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1090.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1108.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1126.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1144.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[unordered-list, [43.0, 1162.0, 471.0, 18.0], X8paAhkGEo, 6473585]
[section-title, [1126.0, 885.0, 138.0, 30.0], AWUrCg2ntv, 6473585]
[unordered-list, [1132.0, 941.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 959.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 977.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 995.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1013.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1031.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1049.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1067.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1085.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1103.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1121.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1139.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1157.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
[unordered-list, [1132.0, 1175.0, 475.0, 18.0], Roz0IU8cU9, 6473585]
