[1806, 1262]
[chapter-title, [378.0, 368.0, 505.0, 58.5], shoonya_4sQIOYY0BTOEHI, 5680567]
[paragraph, [654.0, 1428.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1464.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1500.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1536.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1572.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1608.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [654.0, 1644.0, 509.0, 36.0], s-WGJpn95u, 5680567]
[paragraph, [98.0, 894.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 930.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 966.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1002.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1038.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1074.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1110.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1146.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1182.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1218.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1254.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1290.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1326.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1362.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1398.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1434.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1470.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1506.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1542.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1578.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1614.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
[paragraph, [98.0, 1650.0, 501.0, 36.0], shoonya_0sRP1U64PXNGD7, 5680567]
