[1320, 1176]
[chapter-title, [428.0, 182.0, 313.0, 30.0], shoonya_0sYXFJ78KZXOW7, 5693985]
[paragraph, [77.0, 451.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[paragraph, [77.0, 469.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[paragraph, [77.0, 487.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[paragraph, [77.0, 505.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[paragraph, [77.0, 523.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[paragraph, [77.0, 541.0, 328.0, 18.0], OJzSjwrydl, 5693985]
[answer, [772.0, 353.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 371.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 389.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 407.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 425.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 443.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[answer, [772.0, 461.0, 325.0, 18.0], stTh1gvv9-, 5693985]
[paragraph, [769.0, 494.0, 328.0, 18.0], xLuGWNzNlE, 5693985]
[paragraph, [769.0, 512.0, 328.0, 18.0], xLuGWNzNlE, 5693985]
[paragraph, [769.0, 530.0, 328.0, 18.0], xLuGWNzNlE, 5693985]
[paragraph, [769.0, 548.0, 328.0, 18.0], xLuGWNzNlE, 5693985]
[paragraph, [772.0, 577.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 595.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 613.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 631.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 649.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 667.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 685.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 703.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [772.0, 721.0, 325.0, 18.0], J2VzyHW5BO, 5693985]
[paragraph, [79.0, 582.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 600.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 618.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 636.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 654.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 672.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 690.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 708.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 726.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 744.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 762.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 780.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 798.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 816.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 834.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 852.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 870.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 888.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [79.0, 906.0, 320.0, 18.0], kn3o6lGYhe, 5693985]
[paragraph, [769.0, 748.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 766.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 784.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 802.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 820.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 838.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 856.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 874.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 892.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 910.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 928.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 946.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 964.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 982.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1000.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1018.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1036.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1054.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1072.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [769.0, 1090.0, 327.0, 18.0], 0RDc4C_vJo, 5693985]
[paragraph, [69.0, 937.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 955.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 973.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 991.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1009.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1027.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1045.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1063.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1081.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1099.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1117.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1135.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1153.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1171.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1189.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1207.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [69.0, 1225.0, 341.0, 18.0], x4wJR_YPyR, 5693985]
[paragraph, [419.0, 1086.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1104.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1122.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1140.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1158.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1176.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1194.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1212.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [419.0, 1230.0, 331.0, 18.0], u3y4x5ueGA, 5693985]
[paragraph, [769.0, 1140.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
[paragraph, [769.0, 1158.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
[paragraph, [769.0, 1176.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
[paragraph, [769.0, 1194.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
[paragraph, [769.0, 1212.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
[paragraph, [769.0, 1230.0, 322.0, 18.0], zDxxrQ1h_D, 5693985]
