[1447, 1063]
[folio, [429.0, 50.0, 208.0, 18.0], xehCc8sRgJ, 5762646]
[sub-ordered-list, [535.0, 722.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 740.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 758.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 776.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 794.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 812.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 830.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 848.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 866.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 884.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 902.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 920.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 938.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 956.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 974.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 992.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1010.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1028.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1046.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1064.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1082.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1100.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1118.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1136.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1154.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1172.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1190.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1208.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1226.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1244.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1262.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1280.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1298.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1316.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[sub-ordered-list, [535.0, 1334.0, 443.0, 18.0], veKQ2P0bkp, 5762646]
[paragraph, [90.0, 93.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 111.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 129.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 147.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 165.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 183.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 201.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 219.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 237.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 255.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[paragraph, [90.0, 273.0, 437.0, 18.0], Qh_NyPBVEV, 5762646]
[ordered-list, [529.0, 93.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 111.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 129.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 147.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 165.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 183.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 201.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 219.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 237.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 255.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 273.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 291.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 309.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 327.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 345.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 363.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 381.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 399.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 417.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 435.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 453.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 471.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 489.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 507.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 525.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 543.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 561.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 579.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 597.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 615.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 633.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 651.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 669.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 687.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 705.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 723.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 741.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 759.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 777.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 795.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 813.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 831.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 849.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 867.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 885.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 903.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 921.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 939.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 957.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 975.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 993.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1011.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1029.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1047.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1065.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1083.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1101.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1119.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1137.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1155.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1173.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1191.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1209.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1227.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1245.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1263.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1281.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1299.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1317.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [529.0, 1335.0, 453.0, 18.0], UuUkdtJKk6, 5762646]
[ordered-list, [89.0, 300.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 318.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 336.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 354.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 372.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 390.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 408.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 426.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 444.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 462.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 480.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 498.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 516.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 534.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 552.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 570.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 588.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 606.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 624.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 642.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [89.0, 660.0, 441.0, 18.0], CVpgviM8hg, 5762646]
[ordered-list, [79.0, 694.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 712.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 730.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 748.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 766.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 784.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 802.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 820.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 838.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 856.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 874.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 892.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 910.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 928.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 946.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 964.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 982.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1000.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1018.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1036.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1054.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1072.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1090.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1108.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1126.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1144.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1162.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1180.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1198.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1216.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1234.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1252.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1270.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1288.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1306.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[ordered-list, [79.0, 1324.0, 454.0, 18.0], YSjG-z-mIp, 5762646]
[sub-ordered-list, [81.0, 775.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 793.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 811.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 829.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 847.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 865.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 883.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 901.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 919.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 937.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 955.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 973.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 991.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1009.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1027.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1045.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1063.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1081.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1099.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1117.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1135.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1153.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1171.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1189.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1207.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1225.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1243.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1261.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1279.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1297.0, 449.0, 18.0], 8puffQ94E6, 5762646]
[sub-ordered-list, [81.0, 1315.0, 449.0, 18.0], 8puffQ94E6, 5762646]
