[6000, 4167]
[chapter-title, [1004.0, 947.0, 2211.0, 165.0], shoonya_0sQ7H6MLI3JTZE, 5721049]
[paragraph, [588.0, 4568.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4621.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4673.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4726.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4778.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4831.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4883.5, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [588.0, 4936.0, 2995.0, 52.5], 6maRng-e_i, 5721049]
[paragraph, [599.0, 5119.0, 2995.0, 52.5], QsepDcVOgo, 5721049]
[paragraph, [599.0, 5171.5, 2995.0, 52.5], QsepDcVOgo, 5721049]
[paragraph, [599.0, 5224.0, 2995.0, 52.5], QsepDcVOgo, 5721049]
[paragraph, [599.0, 5276.5, 2995.0, 52.5], QsepDcVOgo, 5721049]
[paragraph, [599.0, 5329.0, 2995.0, 52.5], QsepDcVOgo, 5721049]
[paragraph, [599.0, 5381.5, 2995.0, 52.5], QsepDcVOgo, 5721049]
