[1468, 909]
[headline, [168.0, 84.0, 565.0, 25.5], wiY35IVZK1, 5770333]
[paragraph, [81.0, 1117.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1135.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [81.0, 1153.0, 362.0, 18.0], shoonya_0sHLCNDWS56UPA, 5770333]
[paragraph, [455.0, 237.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 255.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 273.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 291.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 309.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 327.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 345.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 363.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 381.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 399.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 417.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 435.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 453.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 471.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 489.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [455.0, 507.0, 368.0, 18.0], SWZc2wAg1n, 5770333]
[paragraph, [454.0, 531.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 549.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 567.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 585.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 603.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 621.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 639.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 657.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 675.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 693.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 711.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 729.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 747.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 765.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 783.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 801.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 819.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 837.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 855.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 873.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 891.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 909.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 927.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 945.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 963.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 981.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 999.0, 371.0, 18.0], OE3RNTCXhm, 5770333]
[paragraph, [454.0, 1019.0, 371.0, 18.0], RpSB5N7F_J, 5770333]
[paragraph, [454.0, 1037.0, 371.0, 18.0], RpSB5N7F_J, 5770333]
[paragraph, [454.0, 1055.0, 371.0, 18.0], RpSB5N7F_J, 5770333]
[paragraph, [454.0, 1073.0, 371.0, 18.0], RpSB5N7F_J, 5770333]
[paragraph, [454.0, 1091.0, 371.0, 18.0], RpSB5N7F_J, 5770333]
[paragraph, [468.0, 1099.0, 360.0, 18.0], T4si2F-FcK, 5770333]
[paragraph, [468.0, 1117.0, 360.0, 18.0], T4si2F-FcK, 5770333]
[paragraph, [468.0, 1135.0, 360.0, 18.0], T4si2F-FcK, 5770333]
[paragraph, [468.0, 1153.0, 360.0, 18.0], T4si2F-FcK, 5770333]
[paragraph, [468.0, 1171.0, 360.0, 18.0], T4si2F-FcK, 5770333]
[ordered-list, [136.0, 1196.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1214.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1232.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1250.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1268.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1286.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1304.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1322.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
[ordered-list, [136.0, 1340.0, 697.0, 18.0], 0gBUIbLun8, 5770333]
