[1273, 732]
[folio, [34.0, 21.0, 111.0, 18.0], zIdYLIQJvS, 5781879]
[ordered-list, [19.0, 478.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 496.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 514.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 532.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 550.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 568.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 586.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 604.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 622.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 640.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 658.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 676.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 694.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 712.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 730.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 748.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 766.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 784.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 802.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 820.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 838.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 856.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 874.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 892.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 910.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 928.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 946.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 964.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 982.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1000.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1018.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1036.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1054.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1072.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1090.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1108.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1126.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1144.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1162.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[ordered-list, [19.0, 1180.0, 684.0, 18.0], shoonya_0sMVETYD5U3SXJ, 5781879]
[sub-ordered-list, [24.0, 286.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 304.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 322.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 340.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 358.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 376.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 394.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 412.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 430.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 448.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 466.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 484.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 502.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 520.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 538.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 556.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 574.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 592.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 610.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 628.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 646.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 664.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 682.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 700.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 718.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 736.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 754.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 772.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 790.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 808.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 826.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 844.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 862.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 880.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 898.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 916.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 934.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 952.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 970.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 988.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1006.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1024.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1042.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1060.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1078.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1096.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1114.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1132.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1150.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[sub-ordered-list, [24.0, 1168.0, 674.0, 18.0], ZQALoMGjev, 5781879]
[subsub-ordered-list, [29.0, 394.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 412.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 430.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 448.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 466.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 484.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 502.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 520.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 538.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 556.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 574.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 592.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 610.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 628.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 646.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 664.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 682.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 700.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 718.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 736.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 754.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 772.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 790.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 808.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 826.0, 663.0, 18.0], shoonya_1sA9ES7FHG12L3, 5781879]
[subsub-ordered-list, [29.0, 881.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 899.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 917.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 935.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 953.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 971.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 989.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1007.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1025.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1043.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1061.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1079.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1097.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1115.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1133.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1151.0, 653.0, 18.0], yT14fZUIf7, 5781879]
[subsub-ordered-list, [29.0, 1169.0, 653.0, 18.0], yT14fZUIf7, 5781879]
