[3060, 3960]
[section-title, [19.0, 425.0, 1354.0, 93.0], T9yosIAyAX, 5695364]
[unordered-list, [2472.0, 1771.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1823.5, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [2472.0, 1876.0, 1420.0, 52.5], shoonya_3sXAUY5SU2VTYP, 5695364]
[unordered-list, [30.0, 699.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 751.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 804.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 856.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 909.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 961.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1014.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1066.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1119.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1171.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1224.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1276.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1329.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1381.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1434.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1486.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1539.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1591.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1644.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1696.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1749.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1801.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1854.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1906.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 1959.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 2011.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 2064.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 2116.5, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[unordered-list, [30.0, 2169.0, 1487.0, 52.5], shoonya_1sB4DZBGER337C, 5695364]
[paragraph, [850.0, 2506.0, 1621.0, 52.5], wF44GPaE-M, 5695364]
[paragraph, [850.0, 2558.5, 1621.0, 52.5], wF44GPaE-M, 5695364]
