[1225, 1650]
[section-title, [173.0, 284.0, 200.0, 30.0], 3rYC-qgseb, 5725936]
[paragraph, [53.0, 605.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 623.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 641.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 659.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 677.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 695.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [53.0, 713.0, 442.0, 18.0], shoonya_8s2L45XVCC9XB3, 5725936]
[paragraph, [55.0, 767.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 785.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 803.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 821.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 839.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 857.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 875.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 893.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 911.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 929.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 947.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 965.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 983.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 1001.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [55.0, 1019.0, 439.0, 18.0], shoonya_0sWUP4JXKLK3K2, 5725936]
[paragraph, [605.0, 894.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 912.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 930.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 948.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 966.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 984.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1002.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1020.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1038.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1056.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1074.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1092.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1110.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [605.0, 1128.0, 438.0, 18.0], shoonya_1sYD0CEX3JBZ45, 5725936]
[paragraph, [1152.0, 954.0, 442.0, 18.0], shoonya_2sN87LQ26EP9XC, 5725936]
[paragraph, [1152.0, 972.0, 442.0, 18.0], shoonya_2sN87LQ26EP9XC, 5725936]
[paragraph, [1152.0, 990.0, 442.0, 18.0], shoonya_2sN87LQ26EP9XC, 5725936]
[paragraph, [1152.0, 1008.0, 442.0, 18.0], shoonya_2sN87LQ26EP9XC, 5725936]
[paragraph, [55.0, 1070.0, 439.0, 18.0], shoonya_3sEZS1GJD9HLW7, 5725936]
[paragraph, [55.0, 1088.0, 439.0, 18.0], shoonya_3sEZS1GJD9HLW7, 5725936]
[paragraph, [55.0, 1106.0, 439.0, 18.0], shoonya_3sEZS1GJD9HLW7, 5725936]
[paragraph, [55.0, 1124.0, 439.0, 18.0], shoonya_3sEZS1GJD9HLW7, 5725936]
[paragraph, [1151.0, 1074.0, 443.0, 18.0], shoonya_5s8DKHGOAY7OYJ, 5725936]
[paragraph, [1151.0, 1092.0, 443.0, 18.0], shoonya_5s8DKHGOAY7OYJ, 5725936]
[paragraph, [1151.0, 1110.0, 443.0, 18.0], shoonya_5s8DKHGOAY7OYJ, 5725936]
[paragraph, [1151.0, 1128.0, 443.0, 18.0], shoonya_5s8DKHGOAY7OYJ, 5725936]
