[3968, 2806]
[headline, [245.0, 227.0, 2266.0, 52.5], LIDxKypAm7, 5683684]
[paragraph, [1443.0, 3084.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3136.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3189.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3241.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3294.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3346.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3399.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3451.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3504.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3556.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3609.0, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [1443.0, 3661.5, 1170.0, 52.5], YVlB5cDlNX, 5683684]
[paragraph, [177.0, 3338.0, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3390.5, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3443.0, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3495.5, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3548.0, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3600.5, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3653.0, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[paragraph, [177.0, 3705.5, 1239.0, 52.5], shoonya_1sJZ4YCVWBMJZB, 5683684]
[folio, [241.0, 3806.0, 746.0, 52.5], shoonya_5s01O552919KIG, 5683684]
[folio, [241.0, 3858.5, 746.0, 52.5], shoonya_5s01O552919KIG, 5683684]
