[1388, 886]
[folio, [386.0, 67.0, 133.0, 18.0], shoonya_1sIMICBEGTZYD5, 5742434]
[paragraph, [445.0, 593.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 611.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 629.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 647.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 665.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 683.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 701.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 719.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 737.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 755.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 773.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 791.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 809.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 827.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 845.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 863.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 881.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 899.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 917.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 935.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 953.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 971.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 989.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1007.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1025.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1043.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1061.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1079.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1097.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1115.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1133.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1151.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1169.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1187.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [445.0, 1205.0, 422.0, 18.0], Gub4RtfSKu, 5742434]
[paragraph, [21.0, 289.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 307.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 325.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 343.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 361.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 379.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 397.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 415.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 433.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 451.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 469.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 487.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 505.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 523.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 541.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 559.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 577.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 595.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 613.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 631.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 649.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 667.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 685.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 703.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 721.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 739.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 757.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 775.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 793.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 811.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 829.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 847.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 865.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 883.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 901.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 919.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 937.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 955.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 973.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 991.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [21.0, 1009.0, 410.0, 18.0], KYbGzL_oMM, 5742434]
[paragraph, [24.0, 1046.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1064.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1082.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1100.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1118.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1136.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1154.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1172.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1190.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1208.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1226.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1244.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[paragraph, [24.0, 1262.0, 410.0, 18.0], YddKN4MkiN, 5742434]
[author, [644.0, 1255.0, 204.0, 18.0], shoonya_0s6Q8ZUWXDZLR4, 5742434]
[author, [644.0, 1273.0, 204.0, 18.0], shoonya_0s6Q8ZUWXDZLR4, 5742434]
[footnote, [555.0, 1352.0, 292.0, 18.0], 3M9fj162Hp, 5742434]
