[2640, 2040]
[chapter-title, [903.0, 382.0, 226.0, 64.5], 0r_xS1wIq-, 5700057]
[ordered-list, [306.0, 1907.0, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 1953.5, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2000.0, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2046.5, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2093.0, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2139.5, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2186.0, 1444.0, 46.5], yxz98d70Bt, 5700057]
[ordered-list, [306.0, 2232.5, 1444.0, 46.5], yxz98d70Bt, 5700057]
[sub-ordered-list, [401.0, 982.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1028.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1075.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1121.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1168.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1214.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1261.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1307.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1354.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1400.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1447.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1493.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1540.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1586.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1633.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1679.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1726.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1772.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1819.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1865.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1912.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 1958.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 2005.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 2051.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 2098.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 2144.5, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[sub-ordered-list, [401.0, 2191.0, 1327.0, 46.5], shoonya_3sRLLTF87V36E7, 5700057]
[subsub-ordered-list, [432.0, 1051.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1069.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1087.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1105.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1123.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1141.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1159.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1177.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1195.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1213.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1231.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1249.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1267.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1285.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1303.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1321.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1339.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1357.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1375.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1393.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1411.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1429.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1447.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1465.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1483.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1501.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1519.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1537.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1555.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1573.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1591.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1609.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1627.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1645.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1663.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1681.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1699.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1717.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1735.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1753.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1771.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1789.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1807.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1825.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1843.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1861.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1879.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1897.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1915.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1933.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1951.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1969.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 1987.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2005.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2023.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2041.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2059.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2077.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2095.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2113.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2131.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2149.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2167.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2185.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2203.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2221.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
[subsub-ordered-list, [432.0, 2239.0, 1277.0, 18.0], shoonya_4sOVVE08WWJ3BT, 5700057]
