[1447, 1063]
[folio, [431.0, 55.0, 196.0, 18.0], CjWZDnoALK, 5762382]
[paragraph, [536.0, 581.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[paragraph, [536.0, 599.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[paragraph, [536.0, 617.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[paragraph, [536.0, 635.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[paragraph, [536.0, 653.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[paragraph, [536.0, 671.0, 440.0, 18.0], Sc6WrQD1HY, 5762382]
[section-title, [91.0, 432.0, 152.0, 30.0], lExG5tnBtm, 5762382]
[paragraph, [87.0, 470.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 488.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 506.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 524.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 542.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 560.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 578.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 596.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 614.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 632.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 650.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 668.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 686.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 704.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 722.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 740.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 758.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 776.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 794.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[paragraph, [87.0, 812.0, 441.0, 18.0], Cr4Ygae6Xt, 5762382]
[section-title, [93.0, 840.0, 183.0, 30.0], CaqRRcmW9J, 5762382]
[paragraph, [91.0, 885.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 903.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 921.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 939.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 957.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 975.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 993.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1011.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1029.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1047.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1065.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1083.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1101.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1119.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1137.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1155.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[paragraph, [91.0, 1173.0, 433.0, 18.0], sewsvmTIRi, 5762382]
[section-title, [87.0, 1216.0, 152.0, 30.0], w_v0WXD3BE, 5762382]
[paragraph, [92.0, 1264.0, 437.0, 18.0], TmdGbO3cmO, 5762382]
[paragraph, [92.0, 1282.0, 437.0, 18.0], TmdGbO3cmO, 5762382]
[paragraph, [92.0, 1300.0, 437.0, 18.0], TmdGbO3cmO, 5762382]
[paragraph, [92.0, 1318.0, 437.0, 18.0], TmdGbO3cmO, 5762382]
