[1388, 886]
[section-title, [319.0, 165.0, 307.0, 30.0], shoonya_2sQ2RP33KCKG2D, 5742702]
[paragraph, [47.0, 786.0, 354.0, 18.0], shoonya_0sRDPJZS21BS66, 5742702]
[paragraph, [47.0, 804.0, 354.0, 18.0], shoonya_0sRDPJZS21BS66, 5742702]
[paragraph, [47.0, 822.0, 354.0, 18.0], shoonya_0sRDPJZS21BS66, 5742702]
[paragraph, [459.0, 344.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 362.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 380.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 398.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 416.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 434.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 452.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 470.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 488.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 506.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 524.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 542.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 560.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 578.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 596.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 614.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 632.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 650.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 668.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 686.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 704.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 722.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 740.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 758.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 776.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 794.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 812.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[paragraph, [459.0, 830.0, 377.0, 18.0], shoonya_3s51170LHMU532, 5742702]
[section-title, [408.0, 910.0, 100.0, 30.0], shoonya_1sR46R2D8IEEKV, 5742702]
[paragraph, [39.0, 1006.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1024.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1042.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1060.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1078.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1096.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1114.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1132.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1150.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1168.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1186.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1204.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1222.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1240.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1258.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [39.0, 1276.0, 354.0, 18.0], nu-JzmSyaZ, 5742702]
[paragraph, [465.0, 1007.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1025.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1043.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1061.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1079.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1097.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1115.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1133.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1151.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1169.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1187.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[paragraph, [465.0, 1205.0, 314.0, 18.0], vltRHoSIKH, 5742702]
[author, [673.0, 1250.0, 172.0, 18.0], wkTgXwo18Q, 5742702]
[author, [673.0, 1268.0, 172.0, 18.0], wkTgXwo18Q, 5742702]
[footnote, [568.0, 1352.0, 259.0, 18.0], gkMthNcDFB, 5742702]
