[1388, 886]
[folio, [379.0, 54.0, 125.0, 18.0], shoonya_2s0YICEL4EN92A, 5742858]
[paragraph, [445.0, 560.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 578.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 596.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 614.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 632.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 650.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 668.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 686.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 704.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 722.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 740.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 758.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 776.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 794.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 812.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [445.0, 830.0, 412.0, 18.0], shoonya_0s4OHYM6OAJKDJ, 5742858]
[paragraph, [30.0, 119.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 137.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 155.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 173.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 191.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 209.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 227.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 245.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 263.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 281.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 299.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 317.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 335.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 353.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 371.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 389.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 407.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 425.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 443.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 461.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 479.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 497.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 515.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 533.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 551.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 569.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 587.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 605.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 623.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 641.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 659.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 677.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 695.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 713.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 731.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 749.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 767.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 785.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 803.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 821.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 839.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 857.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 875.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[paragraph, [30.0, 893.0, 403.0, 18.0], 9U3HEOBJ06, 5742858]
[author, [660.0, 876.0, 181.0, 18.0], shoonya_1sRVZ3TBYQH09J, 5742858]
[author, [660.0, 894.0, 181.0, 18.0], shoonya_1sRVZ3TBYQH09J, 5742858]
[section-title, [388.0, 926.0, 100.0, 30.0], nk3RQUML0Q, 5742858]
[paragraph, [439.0, 1002.0, 401.0, 18.0], oC_MCFqfHJ, 5742858]
[paragraph, [439.0, 1020.0, 401.0, 18.0], oC_MCFqfHJ, 5742858]
[paragraph, [439.0, 1038.0, 401.0, 18.0], oC_MCFqfHJ, 5742858]
[paragraph, [18.0, 1003.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1021.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1039.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1057.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1075.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1093.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [18.0, 1111.0, 405.0, 18.0], ICAgJGekxy, 5742858]
[paragraph, [442.0, 1075.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [442.0, 1093.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [442.0, 1111.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [442.0, 1129.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [442.0, 1147.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [442.0, 1165.0, 397.0, 18.0], eVzwlzjTZI, 5742858]
[paragraph, [30.0, 1148.0, 391.0, 18.0], aMtt0-VyKN, 5742858]
[paragraph, [30.0, 1166.0, 391.0, 18.0], aMtt0-VyKN, 5742858]
[paragraph, [30.0, 1184.0, 391.0, 18.0], aMtt0-VyKN, 5742858]
[paragraph, [30.0, 1202.0, 391.0, 18.0], aMtt0-VyKN, 5742858]
[paragraph, [30.0, 1220.0, 391.0, 18.0], aMtt0-VyKN, 5742858]
[paragraph, [438.0, 1188.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1206.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1224.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1242.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1260.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1278.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [438.0, 1296.0, 394.0, 18.0], JubC0zy40e, 5742858]
[paragraph, [90.0, 1251.0, 332.0, 18.0], RlSQlIZYP8, 5742858]
[paragraph, [90.0, 1269.0, 332.0, 18.0], RlSQlIZYP8, 5742858]
[paragraph, [90.0, 1287.0, 332.0, 18.0], RlSQlIZYP8, 5742858]
[paragraph, [90.0, 1305.0, 332.0, 18.0], RlSQlIZYP8, 5742858]
[footnote, [561.0, 1352.0, 276.0, 18.0], eHKKqzteeq, 5742858]
