[1372, 849]
[section-title, [357.0, 68.0, 144.0, 30.0], shoonya_3sJ0M5SVIDTCHN, 5710228]
[paragraph, [67.0, 682.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 700.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 718.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 736.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 754.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 772.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 790.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 808.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 826.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [67.0, 844.0, 719.0, 18.0], shoonya_5sIP4EDYODN2ME, 5710228]
[paragraph, [70.0, 878.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 896.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 914.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 932.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 950.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 968.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 986.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1004.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1022.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1040.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1058.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1076.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [70.0, 1094.0, 709.0, 18.0], shoonya_0sPK1J4AXCTPFS, 5710228]
[paragraph, [68.0, 1120.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1138.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1156.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1174.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1192.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1210.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1228.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1246.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
[paragraph, [68.0, 1264.0, 710.0, 18.0], shoonya_2sB8DE5GM51PUU, 5710228]
