[792, 612]
[paragraph, [148.0, 159.0, 313.0, 18.0], 5ZgUGpgOdi, 6513061]
[paragraph, [15003.0, 21063.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21081.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21099.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21117.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21135.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21153.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21171.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21189.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21207.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21225.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21243.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21261.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21279.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21297.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21315.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21333.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21351.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21369.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21387.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21405.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21423.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21441.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21459.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21477.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21495.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21513.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21531.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21549.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21567.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21585.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21603.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21621.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21639.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21657.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21675.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21693.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21711.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21729.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21747.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21765.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21783.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21801.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21819.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21837.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21855.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21873.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21891.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21909.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21927.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21945.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21963.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21981.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 21999.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 22017.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15003.0, 22035.0, 46260.0, 18.0], shoonya_2sOGU9B4ZISLE1, 6513061]
[paragraph, [15012.0, 27407.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27425.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27443.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27461.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27479.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27497.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27515.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27533.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27551.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27569.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27587.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27605.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27623.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27641.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27659.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27677.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27695.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27713.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27731.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27749.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27767.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27785.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27803.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27821.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27839.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27857.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27875.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27893.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27911.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27929.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27947.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27965.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 27983.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28001.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28019.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28037.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28055.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28073.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28091.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28109.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28127.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28145.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28163.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28181.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28199.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28217.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28235.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28253.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28271.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28289.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28307.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28325.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28343.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28361.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28379.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28397.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28415.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28433.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28451.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28469.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28487.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28505.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [15012.0, 28523.0, 46132.0, 18.0], shoonya_1sH5E9FPIK9CZP, 6513061]
[paragraph, [41577.0, 42234.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42252.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42270.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42288.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42306.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42324.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42342.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42360.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42378.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42396.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42414.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42432.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42450.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42468.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42486.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42504.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42522.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42540.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42558.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42576.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42594.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42612.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42630.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42648.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42666.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42684.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42702.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42720.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42738.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42756.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42774.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42792.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42810.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42828.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42846.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42864.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42882.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42900.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42918.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42936.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42954.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42972.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 42990.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43008.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43026.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43044.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43062.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43080.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43098.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43116.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43134.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43152.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43170.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43188.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43206.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43224.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
[paragraph, [41577.0, 43242.0, 46149.0, 18.0], shoonya_3sK4B9L14WWSLS, 6513061]
