[1725, 1275]
[section-title, [123.0, 69.0, 277.0, 49.5], shoonya_5sBD33K0E8Y182, 5712865]
[paragraph, [762.0, 1421.0, 446.0, 36.0], shoonya_0sY1SADYBKKFS5, 5712865]
[paragraph, [762.0, 1457.0, 446.0, 36.0], shoonya_0sY1SADYBKKFS5, 5712865]
[paragraph, [70.0, 983.0, 414.0, 36.0], shoonya_14sW2UMBCCJZ2E, 5712865]
[paragraph, [70.0, 1019.0, 414.0, 36.0], shoonya_14sW2UMBCCJZ2E, 5712865]
[paragraph, [70.0, 1055.0, 414.0, 36.0], shoonya_14sW2UMBCCJZ2E, 5712865]
[paragraph, [70.0, 1091.0, 414.0, 36.0], shoonya_14sW2UMBCCJZ2E, 5712865]
[paragraph, [70.0, 1127.0, 414.0, 36.0], shoonya_14sW2UMBCCJZ2E, 5712865]
[paragraph, [70.0, 1183.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1219.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1255.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1291.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1327.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1363.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [70.0, 1399.0, 413.0, 36.0], shoonya_6s5T8IGCARZ677, 5712865]
[paragraph, [649.0, 1503.0, 561.0, 36.0], shoonya_11sD06M0QW5PSM, 5712865]
[paragraph, [649.0, 1539.0, 561.0, 36.0], shoonya_11sD06M0QW5PSM, 5712865]
[paragraph, [71.0, 1507.0, 558.0, 36.0], shoonya_4s4NWW1M18BI43, 5712865]
[paragraph, [71.0, 1543.0, 558.0, 36.0], shoonya_4s4NWW1M18BI43, 5712865]
[paragraph, [71.0, 1579.0, 558.0, 36.0], shoonya_4s4NWW1M18BI43, 5712865]
[paragraph, [71.0, 1615.0, 558.0, 36.0], shoonya_4s4NWW1M18BI43, 5712865]
[paragraph, [651.0, 1588.0, 554.0, 36.0], shoonya_1s6NSFX4AOGOJX, 5712865]
