[1298, 853]
[section-title, [314.0, 67.0, 225.0, 30.0], shoonya_1sYRI1P55TXGWZ, 5710092]
[paragraph, [66.0, 460.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 478.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 496.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 514.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 532.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 550.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 568.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 586.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 604.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 622.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 640.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 658.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 676.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 694.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 712.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 730.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [66.0, 748.0, 715.0, 18.0], shoonya_2sR78H9BIGQ9EC, 5710092]
[paragraph, [68.0, 772.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 790.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 808.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 826.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 844.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 862.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 880.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 898.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 916.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 934.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 952.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 970.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 988.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1006.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1024.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1042.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1060.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1078.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1096.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1114.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1132.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [68.0, 1150.0, 716.0, 18.0], shoonya_0sZ24Y857SG98O, 5710092]
[paragraph, [118.0, 1179.0, 664.0, 18.0], sngW2bSz-R, 5710092]
[paragraph, [118.0, 1197.0, 664.0, 18.0], sngW2bSz-R, 5710092]
