[1372, 849]
[section-title, [302.0, 67.0, 247.0, 30.0], shoonya_1s16FFG4MFD7Y1, 5710251]
[paragraph, [66.0, 483.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 501.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 519.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 537.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 555.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 573.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 591.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 609.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 627.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [66.0, 645.0, 722.0, 18.0], s10EE7bWom, 5710251]
[paragraph, [60.0, 678.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 696.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 714.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 732.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 750.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 768.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 786.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 804.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 822.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 840.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 858.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 876.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 894.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 912.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 930.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 948.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 966.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 984.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 1002.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 1020.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 1038.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 1056.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [60.0, 1074.0, 724.0, 18.0], shoonya_0sNT1BD5L0Z6XL, 5710251]
[paragraph, [65.0, 1092.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1110.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1128.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1146.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1164.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1182.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1200.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1218.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1236.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1254.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1272.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
[paragraph, [65.0, 1290.0, 723.0, 18.0], lqyD0TAmyE, 5710251]
