[3960, 3060]
[answer, [616.0, 609.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 1921.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 1974.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2026.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2079.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2131.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2184.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2236.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2289.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2341.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2394.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2446.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2499.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2551.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2604.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2656.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2709.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2761.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2814.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2866.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2919.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 2971.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3024.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3076.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3129.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3181.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3234.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3286.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3339.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3391.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3444.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3496.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3549.0, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[answer, [616.0, 3601.5, 2062.0, 52.5], 1X1PXgVffh, 5698326]
[paragraph, [756.0, 625.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 677.5, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 730.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 782.5, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 835.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 887.5, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 940.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 992.5, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 1045.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 1097.5, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [756.0, 1150.0, 1898.0, 52.5], 4zkVRbL6KL, 5698326]
[paragraph, [775.0, 1219.0, 1589.0, 52.5], QSo0T7pIAy, 5698326]
[paragraph, [775.0, 1271.5, 1589.0, 52.5], QSo0T7pIAy, 5698326]
[ordered-list, [762.0, 1353.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1405.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1458.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1510.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1563.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1615.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1668.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1720.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1773.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1825.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1878.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1930.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 1983.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2035.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2088.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2140.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2193.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2245.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2298.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2350.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2403.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2455.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2508.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2560.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2613.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2665.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2718.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2770.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2823.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2875.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2928.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 2980.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3033.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3085.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3138.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3190.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3243.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3295.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3348.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3400.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3453.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3505.5, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
[ordered-list, [762.0, 3558.0, 1838.0, 52.5], shoonya_1sT6AVKI6V04TJ, 5698326]
