[1468, 909]
[folio, [367.0, 77.0, 365.0, 18.0], Ol1ZvkFUof, 5770222]
[paragraph, [460.0, 228.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 246.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 264.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 282.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 300.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 318.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 336.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [460.0, 354.0, 367.0, 18.0], 5GoQ9Mkt1r, 5770222]
[paragraph, [459.0, 363.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 381.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 399.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 417.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 435.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 453.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 471.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 489.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 507.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 525.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 543.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 561.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 579.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 597.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 615.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 633.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 651.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 669.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 687.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 705.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 723.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 741.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 759.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 777.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 795.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 813.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 831.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 849.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 867.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 885.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 903.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 921.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 939.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 957.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 975.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 993.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1011.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1029.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1047.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1065.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1083.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1101.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1119.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1137.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1155.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1173.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [459.0, 1191.0, 368.0, 18.0], D0N4a25ZEP, 5770222]
[paragraph, [81.0, 664.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 682.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 700.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 718.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 736.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 754.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 772.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 790.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 808.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 826.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 844.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 862.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 880.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 898.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 916.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 934.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 952.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 970.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 988.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1006.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1024.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1042.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1060.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1078.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1096.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1114.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1132.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1150.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1168.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[paragraph, [81.0, 1186.0, 365.0, 18.0], vDvuYxmNJL, 5770222]
[footnote, [121.0, 1215.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1233.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1251.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1269.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1287.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1305.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1323.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1341.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[footnote, [121.0, 1359.0, 673.0, 18.0], XU2PmatYBF, 5770222]
[paragraph, [94.0, 1216.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1234.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1252.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1270.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1288.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1306.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1324.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1342.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
[paragraph, [94.0, 1360.0, 733.0, 18.0], jJ30wa0H2I, 5770222]
