[1625, 1211]
[section-title, [95.0, 147.0, 751.0, 49.5], shoonya_2s9NWMPNQFS6DO, 5742606]
[paragraph, [797.0, 915.0, 342.0, 36.0], shoonya_4sM8NH71P17Q60, 5742606]
[paragraph, [429.0, 272.0, 339.0, 36.0], 658PV6mJ2T, 5742606]
[paragraph, [425.0, 363.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 399.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 435.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 471.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 507.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 543.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 579.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 615.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 651.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 687.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 723.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [425.0, 759.0, 354.0, 36.0], XVOCnrp3Ji, 5742606]
[paragraph, [432.0, 830.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 866.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 902.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 938.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 974.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1010.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1046.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1082.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1118.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1154.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1190.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1226.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1262.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1298.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1334.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1370.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [432.0, 1406.0, 340.0, 36.0], shoonya_0s17NKPI8I02SI, 5742606]
[paragraph, [74.0, 848.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 884.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 920.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 956.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 992.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 1028.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [74.0, 1064.0, 333.0, 36.0], 9M_TW4Qz9b, 5742606]
[paragraph, [792.0, 965.0, 343.0, 36.0], shoonya_5sCUUZJQC0LE9U, 5742606]
[paragraph, [792.0, 1001.0, 343.0, 36.0], shoonya_5sCUUZJQC0LE9U, 5742606]
[paragraph, [792.0, 1037.0, 343.0, 36.0], shoonya_5sCUUZJQC0LE9U, 5742606]
[paragraph, [792.0, 1073.0, 343.0, 36.0], shoonya_5sCUUZJQC0LE9U, 5742606]
[paragraph, [792.0, 1109.0, 343.0, 36.0], shoonya_5sCUUZJQC0LE9U, 5742606]
[paragraph, [68.0, 1143.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1179.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1215.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1251.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1287.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1323.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1359.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [68.0, 1395.0, 345.0, 36.0], B9UjhZzDbF, 5742606]
[paragraph, [818.0, 1258.0, 314.0, 36.0], ZpFovXaKj6, 5742606]
[paragraph, [818.0, 1294.0, 314.0, 36.0], ZpFovXaKj6, 5742606]
[paragraph, [818.0, 1330.0, 314.0, 36.0], ZpFovXaKj6, 5742606]
[paragraph, [818.0, 1366.0, 314.0, 36.0], ZpFovXaKj6, 5742606]
[paragraph, [818.0, 1402.0, 314.0, 36.0], ZpFovXaKj6, 5742606]
