[1372, 849]
[section-title, [391.0, 68.0, 134.0, 30.0], shoonya_2sMCT78WZBE0B4, 5710083]
[paragraph, [126.0, 531.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 549.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 567.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 585.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 603.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 621.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 639.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 657.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 675.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 693.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 711.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 729.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 747.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 765.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 783.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 801.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 819.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 837.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 855.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 873.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 891.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 909.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 927.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 945.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 963.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 981.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 999.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1017.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1035.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1053.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1071.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1089.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1107.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1125.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1143.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1161.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1179.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1197.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1215.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1233.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1251.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
[paragraph, [126.0, 1269.0, 651.0, 18.0], shoonya_1s5BLBAGLWBXSF, 5710083]
