[872, 605]
[section-title, [266.0, 37.0, 76.0, 30.0], iLbtQdRILL, 6456679]
[paragraph, [49.0, 410.0, 252.0, 18.0], udBODWTG1P, 6456679]
[paragraph, [49.0, 428.0, 252.0, 18.0], udBODWTG1P, 6456679]
[paragraph, [50.0, 449.0, 251.0, 18.0], zDB5uLzCfP, 6456679]
[paragraph, [50.0, 467.0, 251.0, 18.0], zDB5uLzCfP, 6456679]
[paragraph, [46.0, 485.0, 259.0, 18.0], ha4vMlbIsx, 6456679]
[paragraph, [46.0, 503.0, 259.0, 18.0], ha4vMlbIsx, 6456679]
[paragraph, [49.0, 527.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 545.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 563.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 581.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 599.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 617.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 635.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 653.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [49.0, 671.0, 252.0, 18.0], lTc_POdO_N, 6456679]
[paragraph, [302.0, 620.0, 249.0, 18.0], j4joOOTmT2, 6456679]
[paragraph, [302.0, 638.0, 249.0, 18.0], j4joOOTmT2, 6456679]
[reference, [303.0, 669.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 687.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 705.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 723.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 741.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 759.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 777.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 795.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[reference, [303.0, 813.0, 249.0, 18.0], 0AENZQt6Gy, 6456679]
[paragraph, [50.0, 706.0, 250.0, 18.0], eHeeX9xTIy, 6456679]
[paragraph, [50.0, 724.0, 250.0, 18.0], eHeeX9xTIy, 6456679]
[reference, [48.0, 752.0, 254.0, 18.0], 5KuCED1Nds, 6456679]
[reference, [48.0, 770.0, 254.0, 18.0], 5KuCED1Nds, 6456679]
[reference, [48.0, 788.0, 254.0, 18.0], 5KuCED1Nds, 6456679]
[reference, [48.0, 806.0, 254.0, 18.0], 5KuCED1Nds, 6456679]
