[6000, 4167]
[chapter-title, [1654.0, 1012.0, 917.0, 165.0], shoonya_1sECI3O1QXXUEH, 5721143]
[paragraph, [578.0, 4632.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4685.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4737.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4790.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4842.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4895.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 4947.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5000.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5052.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5105.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5157.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5210.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5262.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5315.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5367.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5420.0, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
[paragraph, [578.0, 5472.5, 3006.0, 52.5], shoonya_0s6IH0N1Z1XDRE, 5721143]
