[1625, 1211]
[section-title, [665.0, 172.0, 439.0, 49.5], shoonya_0sV177RULYWE2G, 5742635]
[paragraph, [796.0, 834.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 870.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 906.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 942.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 978.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1014.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1050.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1086.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1122.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1158.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1194.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1230.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1266.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [796.0, 1302.0, 342.0, 36.0], shoonya_3s3JNAKSTKDVWT, 5742635]
[paragraph, [67.0, 297.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 333.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 369.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 405.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 441.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 477.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 513.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[paragraph, [67.0, 549.0, 339.0, 36.0], shoonya_7sXUNNFXQO9DTC, 5742635]
[figure-caption, [264.0, 1197.0, 368.0, 36.0], shoonya_6sJ05JL3HKT1TT, 5742635]
[paragraph, [443.0, 1245.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [443.0, 1281.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [443.0, 1317.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [443.0, 1353.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [443.0, 1389.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [443.0, 1425.0, 344.0, 36.0], shoonya_4sL0NLL7F0TFYZ, 5742635]
[paragraph, [72.0, 1246.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [72.0, 1282.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [72.0, 1318.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [72.0, 1354.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [72.0, 1390.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [72.0, 1426.0, 354.0, 36.0], shoonya_1s0K599FHN094P, 5742635]
[paragraph, [805.0, 1387.0, 333.0, 36.0], wIpVJxK7ma, 5742635]
[paragraph, [805.0, 1423.0, 333.0, 36.0], wIpVJxK7ma, 5742635]
[folio, [831.0, 1509.0, 146.0, 36.0], mfdyrLjOlV, 5742635]
