[1320, 1176]
[section-title, [416.0, 170.0, 323.0, 30.0], FgKuGu-eoZ, 5694295]
[paragraph, [423.0, 519.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 537.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 555.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 573.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 591.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 609.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 627.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 645.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 663.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 681.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 699.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 717.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 735.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 753.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 771.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 789.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 807.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 825.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 843.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 861.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 879.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 897.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 915.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 933.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 951.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 969.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 987.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 1005.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 1023.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 1041.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[paragraph, [423.0, 1059.0, 334.0, 18.0], shoonya_2sBDH2EOIWI8KJ, 5694295]
[jumpline, [151.0, 333.0, 179.0, 18.0], 1S1OljRQ5n, 5694295]
[paragraph, [76.0, 364.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 382.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 400.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 418.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 436.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 454.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 472.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 490.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 508.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 526.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 544.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 562.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 580.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 598.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 616.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 634.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 652.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 670.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 688.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 706.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 724.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 742.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 760.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 778.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 796.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 814.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 832.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 850.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 868.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 886.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 904.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 922.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 940.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 958.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 976.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 994.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1012.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1030.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1048.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1066.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1084.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1102.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [76.0, 1120.0, 337.0, 18.0], shoonya_0sFC6FXXA32SSF, 5694295]
[paragraph, [766.0, 410.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 428.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 446.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 464.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 482.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 500.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 518.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 536.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [766.0, 554.0, 329.0, 18.0], f0_4UneIhs, 5694295]
[paragraph, [793.0, 585.0, 174.0, 18.0], WtPaORZORK, 5694295]
[paragraph, [766.0, 612.0, 338.0, 18.0], Xe3vek30go, 5694295]
[paragraph, [766.0, 630.0, 338.0, 18.0], Xe3vek30go, 5694295]
[paragraph, [766.0, 648.0, 338.0, 18.0], Xe3vek30go, 5694295]
[paragraph, [766.0, 671.0, 333.0, 18.0], 9Kcdh_kMZh, 5694295]
[paragraph, [766.0, 689.0, 333.0, 18.0], 9Kcdh_kMZh, 5694295]
[paragraph, [766.0, 707.0, 333.0, 18.0], 9Kcdh_kMZh, 5694295]
[paragraph, [766.0, 725.0, 333.0, 18.0], 9Kcdh_kMZh, 5694295]
[paragraph, [763.0, 760.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [763.0, 778.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [763.0, 796.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [763.0, 814.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [763.0, 832.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [763.0, 850.0, 339.0, 18.0], shoonya_3sML5FFG0JBHY1, 5694295]
[paragraph, [766.0, 876.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 894.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 912.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 930.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 948.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 966.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 984.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1002.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1020.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1038.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1056.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1074.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1092.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1110.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1128.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1146.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1164.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1182.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [766.0, 1200.0, 339.0, 18.0], shoonya_1sV8ZWBTQIZHL9, 5694295]
[paragraph, [424.0, 1084.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1102.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1120.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1138.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1156.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1174.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1192.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1210.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [424.0, 1228.0, 335.0, 18.0], shoonya_5sQN71NURP08XG, 5694295]
[paragraph, [86.0, 1143.0, 332.0, 18.0], OIWflAsZ0E, 5694295]
[paragraph, [86.0, 1161.0, 332.0, 18.0], OIWflAsZ0E, 5694295]
[paragraph, [86.0, 1179.0, 332.0, 18.0], OIWflAsZ0E, 5694295]
[paragraph, [86.0, 1197.0, 332.0, 18.0], OIWflAsZ0E, 5694295]
[paragraph, [796.0, 1222.0, 308.0, 18.0], rrjbxdCb3A, 5694295]
[paragraph, [112.0, 1231.0, 305.0, 18.0], Zt4XfRTXLh, 5694295]
