[1754, 1241]
[chapter-title, [331.0, 167.0, 570.0, 58.5], gEgZmjjfNp, 5709329]
[ordered-list, [94.0, 1039.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1075.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1111.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1147.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1183.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1219.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1255.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1291.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1327.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1363.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1399.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1435.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1471.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1507.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1543.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[ordered-list, [94.0, 1579.0, 1062.0, 36.0], sI6YumjHXC, 5709329]
[sub-ordered-list, [176.0, 584.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 620.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 656.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 692.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 728.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 764.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 800.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[sub-ordered-list, [176.0, 836.0, 978.0, 36.0], QcQTxqrHj-, 5709329]
[subsub-ordered-list, [189.0, 612.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 630.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 648.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 666.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 684.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 702.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 720.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 738.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 756.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 774.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 792.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 810.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 828.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 846.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 864.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[subsub-ordered-list, [189.0, 882.0, 946.0, 18.0], kwTBxK7Xnx, 5709329]
[sub-ordered-list, [184.0, 952.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 988.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1024.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1060.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1096.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1132.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1168.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1204.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1240.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1276.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1312.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1348.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1384.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1420.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1456.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1492.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1528.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
[sub-ordered-list, [184.0, 1564.0, 950.0, 36.0], BgQzj4rvE_, 5709329]
