[1754, 1241]
[chapter-title, [522.0, 154.0, 193.0, 58.5], BriGxrMqc7, 5708830]
[sub-ordered-list, [108.0, 666.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 702.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 738.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 774.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 810.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 846.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 882.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [108.0, 918.0, 1027.0, 36.0], z6nC3VRw9B, 5708830]
[sub-ordered-list, [115.0, 1014.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1050.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1086.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1122.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1158.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1194.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1230.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1266.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1302.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1338.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1374.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1410.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [115.0, 1446.0, 1012.0, 36.0], shoonya_0sX494ME2YZN7V, 5708830]
[sub-ordered-list, [187.0, 1543.0, 935.0, 36.0], Xc6SwWeBZX, 5708830]
[sub-ordered-list, [187.0, 1579.0, 935.0, 36.0], Xc6SwWeBZX, 5708830]
