[1372, 849]
[section-title, [54.0, 223.0, 747.0, 30.0], shoonya_2sUSBKSI379APW, 5709969]
[paragraph, [51.0, 690.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 708.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 726.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 744.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 762.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 780.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 798.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 816.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 834.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 852.0, 751.0, 18.0], shoonya_0s373AJ2YRRQU7, 5709969]
[paragraph, [51.0, 880.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 898.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 916.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 934.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 952.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 970.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 988.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1006.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1024.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1042.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1060.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1078.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1096.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1114.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1132.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1150.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1168.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1186.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1204.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1222.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1240.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1258.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
[paragraph, [51.0, 1276.0, 753.0, 18.0], shoonya_1sE084HPL55PDB, 5709969]
