[1298, 853]
[section-title, [308.0, 68.0, 220.0, 30.0], shoonya_4s2UXFPQWKKLPV, 5710407]
[paragraph, [52.0, 911.0, 743.0, 18.0], shoonya_1sO8N4DXETJ1W0, 5710407]
[paragraph, [60.0, 938.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 956.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 974.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 992.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1010.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1028.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1046.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1064.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1082.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1100.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1118.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1136.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1154.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1172.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1190.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
[paragraph, [60.0, 1208.0, 735.0, 18.0], shoonya_2s5CLFMO7XZ52L, 5710407]
