[1320, 1176]
[chapter-title, [110.0, 140.0, 187.0, 30.0], shoonya_11sT7IDQT9WYIQ, 5694073]
[paragraph, [67.0, 317.0, 338.0, 18.0], shoonya_10sQALRP8HNUOQ, 5694073]
[paragraph, [67.0, 335.0, 338.0, 18.0], shoonya_10sQALRP8HNUOQ, 5694073]
[paragraph, [67.0, 353.0, 338.0, 18.0], shoonya_10sQALRP8HNUOQ, 5694073]
[paragraph, [67.0, 371.0, 338.0, 18.0], shoonya_10sQALRP8HNUOQ, 5694073]
[paragraph, [419.0, 344.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 362.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 380.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 398.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 416.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 434.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 452.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 470.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 488.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 506.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [419.0, 524.0, 333.0, 18.0], llRPPZ3BTz, 5694073]
[paragraph, [762.0, 401.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 419.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 437.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 455.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 473.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 491.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [762.0, 509.0, 338.0, 18.0], 1we-Ar8yN9, 5694073]
[paragraph, [62.0, 405.0, 344.0, 18.0], shoonya_7s5D8YZZ2WGNKY, 5694073]
[paragraph, [62.0, 423.0, 344.0, 18.0], shoonya_7s5D8YZZ2WGNKY, 5694073]
[paragraph, [62.0, 441.0, 344.0, 18.0], shoonya_7s5D8YZZ2WGNKY, 5694073]
[paragraph, [62.0, 459.0, 344.0, 18.0], shoonya_7s5D8YZZ2WGNKY, 5694073]
[paragraph, [71.0, 496.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 514.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 532.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 550.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 568.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 586.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 604.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 622.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 640.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 658.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 676.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 694.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 712.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 730.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 748.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 766.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 784.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 802.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 820.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 838.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [71.0, 856.0, 337.0, 18.0], shoonya_0sHNEDH2U4U16C, 5694073]
[paragraph, [416.0, 547.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 565.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 583.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 601.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 619.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 637.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 655.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 673.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 691.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 709.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 727.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 745.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 763.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 781.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 799.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 817.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 835.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 853.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 871.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 889.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 907.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [416.0, 925.0, 339.0, 18.0], shoonya_2sFFC6MM2T915L, 5694073]
[paragraph, [765.0, 548.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 566.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 584.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 602.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 620.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 638.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 656.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 674.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [765.0, 692.0, 335.0, 18.0], _v0bRmFyFa, 5694073]
[paragraph, [762.0, 727.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 745.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 763.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 781.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 799.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 817.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 835.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 853.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 871.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 889.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 907.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 925.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 943.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 961.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 979.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [762.0, 997.0, 335.0, 18.0], shoonya_4s2UTGHXL1SHPZ, 5694073]
[paragraph, [70.0, 880.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 898.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 916.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 934.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 952.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 970.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 988.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1006.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1024.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1042.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1060.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1078.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1096.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1114.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1132.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1150.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1168.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1186.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1204.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1222.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [70.0, 1240.0, 339.0, 18.0], shoonya_1sXGOXONM5SQKH, 5694073]
[paragraph, [424.0, 965.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 983.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1001.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1019.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1037.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1055.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1073.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1091.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1109.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1127.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1145.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1163.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1181.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1199.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1217.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [424.0, 1235.0, 327.0, 18.0], shoonya_3s1N8LW943RBLF, 5694073]
[paragraph, [769.0, 1023.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1041.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1059.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1077.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1095.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1113.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1131.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1149.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1167.0, 328.0, 18.0], shoonya_5s3D1J1KCHHD3I, 5694073]
[paragraph, [769.0, 1200.0, 335.0, 18.0], shoonya_6sHFW8J7F61GX8, 5694073]
[paragraph, [769.0, 1218.0, 335.0, 18.0], shoonya_6sHFW8J7F61GX8, 5694073]
[paragraph, [769.0, 1236.0, 335.0, 18.0], shoonya_6sHFW8J7F61GX8, 5694073]
