[1257, 905]
[chapter-title, [304.0, 39.0, 194.0, 30.0], shoonya_7sHLGIYQVUSDGS, 5776795]
[paragraph, [89.0, 515.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [89.0, 533.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [89.0, 551.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [89.0, 569.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [89.0, 587.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [89.0, 605.0, 627.0, 18.0], shoonya_0sB0IM6D03E50D, 5776795]
[paragraph, [92.0, 631.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 649.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 667.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 685.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 703.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 721.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 739.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 757.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 775.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 793.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 811.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 829.0, 628.0, 18.0], shoonya_1sRGHNAOGBY8XG, 5776795]
[paragraph, [92.0, 856.0, 629.0, 18.0], shoonya_6sITJTK7V33MQE, 5776795]
[paragraph, [92.0, 874.0, 629.0, 18.0], shoonya_6sITJTK7V33MQE, 5776795]
[paragraph, [92.0, 892.0, 629.0, 18.0], shoonya_6sITJTK7V33MQE, 5776795]
[paragraph, [92.0, 910.0, 629.0, 18.0], shoonya_6sITJTK7V33MQE, 5776795]
[paragraph, [93.0, 930.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 948.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 966.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 984.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 1002.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 1020.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 1038.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
[paragraph, [93.0, 1056.0, 631.0, 18.0], shoonya_5s7TBX5YNUPNYV, 5776795]
