[1320, 1176]
[folio, [949.0, 63.0, 155.0, 18.0], Rt3pq2Xxc9, 5694591]
[paragraph, [769.0, 488.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 506.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 524.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 542.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 560.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 578.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 596.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 614.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 632.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[paragraph, [769.0, 650.0, 337.0, 18.0], shoonya_0sFX3N9ABMHBN0, 5694591]
[section-title, [161.0, 259.0, 413.0, 30.0], lRXh3SRCti, 5694591]
[section-title, [161.0, 289.0, 413.0, 30.0], lRXh3SRCti, 5694591]
[section-title, [161.0, 319.0, 413.0, 30.0], lRXh3SRCti, 5694591]
[paragraph, [75.0, 426.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 444.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 462.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 480.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 498.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 516.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 534.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 552.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 570.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 588.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 606.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 624.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 642.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 660.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 678.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 696.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 714.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 732.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 750.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 768.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 786.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 804.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 822.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 840.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [75.0, 858.0, 331.0, 18.0], shoonya_5sCYL61BBNWQIT, 5694591]
[paragraph, [421.0, 426.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 444.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 462.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 480.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 498.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 516.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 534.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 552.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 570.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 588.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 606.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 624.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [421.0, 642.0, 330.0, 18.0], shoonya_4s4E7574VCYKWY, 5694591]
[paragraph, [753.0, 664.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 682.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 700.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 718.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 736.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 754.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 772.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 790.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 808.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 826.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 844.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 862.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 880.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [753.0, 898.0, 345.0, 18.0], shoonya_6sAMOBAXEIOC1U, 5694591]
[paragraph, [423.0, 688.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 706.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 724.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 742.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 760.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 778.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 796.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 814.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 832.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 850.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 868.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 886.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 904.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 922.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 940.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 958.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 976.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 994.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1012.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1030.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1048.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1066.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1084.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1102.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1120.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1138.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1156.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1174.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1192.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1210.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1228.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [423.0, 1246.0, 324.0, 18.0], shoonya_1s0OTCU667D23J, 5694591]
[paragraph, [76.0, 885.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 903.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 921.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 939.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 957.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 975.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 993.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1011.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1029.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1047.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1065.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1083.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1101.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1119.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1137.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1155.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1173.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1191.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1209.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [76.0, 1227.0, 327.0, 18.0], shoonya_2sUA17LVF3R9W5, 5694591]
[paragraph, [748.0, 925.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 943.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 961.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 979.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 997.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 1015.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 1033.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 1051.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [748.0, 1069.0, 344.0, 18.0], R1gvXZ1E2n, 5694591]
[paragraph, [756.0, 1085.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1103.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1121.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1139.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1157.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1175.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1193.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1211.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1229.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
[paragraph, [756.0, 1247.0, 349.0, 18.0], z5_0ZA_SlJ, 5694591]
