[1263, 892]
[chapter-title, [379.0, 63.0, 240.0, 30.0], shoonya_4sN2RWQTD6EUFH, 5775904]
[paragraph, [188.0, 875.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 893.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 911.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 929.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 947.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 965.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 983.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1001.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1019.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1037.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1055.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1073.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
[paragraph, [188.0, 1091.0, 630.0, 18.0], shoonya_0sHDNSQVHS2JLF, 5775904]
