[1545, 2000]
[section-title, [727.0, 52.0, 510.0, 49.5], TcZ11i9haf, 6490827]
[paragraph, [1566.0, 1000.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1036.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1072.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1108.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1144.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1180.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1216.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1252.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1288.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1324.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1360.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1396.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1432.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[paragraph, [1566.0, 1468.0, 374.0, 36.0], Q9m1ZxvCU8, 6490827]
[section-title, [352.0, 895.0, 307.0, 49.5], 63Idz6t0JX, 6490827]
[section-title, [352.0, 944.5, 307.0, 49.5], 63Idz6t0JX, 6490827]
[section-title, [352.0, 994.0, 307.0, 49.5], 63Idz6t0JX, 6490827]
[section-title, [352.0, 1043.5, 307.0, 49.5], 63Idz6t0JX, 6490827]
[paragraph, [340.0, 1120.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1156.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1192.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1228.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1264.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1300.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1336.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1372.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1408.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1444.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [340.0, 1480.0, 327.0, 36.0], yRL88H7mXR, 6490827]
[paragraph, [740.0, 1312.0, 550.0, 36.0], U3p8pWbYRz, 6490827]
[paragraph, [740.0, 1348.0, 550.0, 36.0], U3p8pWbYRz, 6490827]
[paragraph, [740.0, 1384.0, 550.0, 36.0], U3p8pWbYRz, 6490827]
[paragraph, [740.0, 1420.0, 550.0, 36.0], U3p8pWbYRz, 6490827]
[footnote, [777.0, 1495.0, 450.0, 36.0], i8ju9EA7jM, 6490827]
