[2200, 1700]
[headline, [142.0, 86.0, 909.0, 67.5], shoonya_4s0Y1DBDCUHN9Q, 5695656]
[sidebar, [148.0, 1549.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[sidebar, [148.0, 1585.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[sidebar, [148.0, 1621.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[sidebar, [148.0, 1657.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[sidebar, [148.0, 1693.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[sidebar, [148.0, 1729.0, 330.0, 36.0], JAlKsbOIWr, 5695656]
[ordered-list, [823.0, 615.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 651.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 687.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 723.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 759.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 795.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 831.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 867.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 903.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 939.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 975.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1011.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1047.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1083.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1119.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1155.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1191.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1227.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1263.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1299.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1335.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1371.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1407.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1443.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1479.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1515.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1551.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1587.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1623.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1659.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1695.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1731.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1767.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1803.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1839.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1875.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1911.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[ordered-list, [823.0, 1947.0, 339.0, 36.0], DClvlbxP0v, 5695656]
[footnote, [593.0, 2060.0, 597.0, 36.0], shoonya_1sNH4YIOJPFSFJ, 5695656]
