[7090, 6032]
[section-title, [3881.0, 253.0, 1694.0, 93.0], shoonya_9sTKZANK00EB92, 5779279]
[unordered-list, [3210.0, 2674.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2727.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2779.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2832.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2884.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2937.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 2989.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3042.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3094.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3147.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3199.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3252.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3304.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3357.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3409.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3462.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3514.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3567.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3619.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3672.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3724.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3777.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3829.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3882.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3934.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 3987.0, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[unordered-list, [3210.0, 4039.5, 2781.0, 52.5], shoonya_11s3VQ4M2ZM6XB, 5779279]
[section-title, [859.0, 2692.0, 1686.0, 93.0], shoonya_3s1LT50WC5WVCW, 5779279]
[section-title, [859.0, 2785.0, 1686.0, 93.0], shoonya_3s1LT50WC5WVCW, 5779279]
[unordered-list, [218.0, 2938.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 2990.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3043.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3095.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3148.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3200.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3253.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3305.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3358.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3410.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3463.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3515.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3568.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3620.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3673.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3725.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3778.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3830.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3883.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3935.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 3988.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4040.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4093.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4145.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4198.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4250.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4303.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4355.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4408.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4460.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4513.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4565.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4618.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4670.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4723.0, 2857.0, 52.5], zX7iKan42d, 5779279]
[unordered-list, [218.0, 4775.5, 2857.0, 52.5], zX7iKan42d, 5779279]
[section-title, [3857.0, 4397.0, 1592.0, 93.0], shoonya_4sFOWP7VUO0XI5, 5779279]
[section-title, [3857.0, 4490.0, 1592.0, 93.0], shoonya_4sFOWP7VUO0XI5, 5779279]
[unordered-list, [3146.0, 4657.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4709.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4762.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4814.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4867.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4919.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 4972.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5024.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5077.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5129.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5182.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5234.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5287.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5339.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5392.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5444.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5497.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5549.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5602.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5654.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5707.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5759.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5812.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5864.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5917.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 5969.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6022.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6074.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6127.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6179.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6232.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6284.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6337.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6389.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6442.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6494.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6547.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6599.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6652.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6704.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6757.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6809.5, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[unordered-list, [3146.0, 6862.0, 2822.0, 52.5], shoonya_1sTRE9AVQW6RPM, 5779279]
[paragraph, [189.0, 4817.0, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 4869.5, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 4922.0, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 4974.5, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 5027.0, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 5079.5, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 5132.0, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[paragraph, [189.0, 5184.5, 2845.0, 52.5], shoonya_8sSHAFHRZYYF0P, 5779279]
[figure-caption, [1272.0, 6662.0, 653.0, 52.5], shoonya_5s6D6EWVEK0GM2, 5779279]
[figure-caption, [1272.0, 6714.5, 653.0, 52.5], shoonya_5s6D6EWVEK0GM2, 5779279]
