[2200, 1700]
[section-title, [78.0, 157.0, 219.0, 52.5], SLWuBwWP9a, 5753150]
[paragraph, [72.0, 1175.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1211.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1247.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1283.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1319.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1355.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1391.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1427.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1463.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1499.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1535.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1571.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1607.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1643.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1679.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1715.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1751.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1787.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1823.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[paragraph, [72.0, 1859.0, 345.0, 36.0], 8gWl3H_G8I, 5753150]
[section-title, [884.0, 834.0, 287.0, 52.5], ch2_YkclWP, 5753150]
[section-title, [884.0, 886.5, 287.0, 52.5], ch2_YkclWP, 5753150]
[author, [879.0, 956.0, 349.0, 36.0], wqxEH1pgSF, 5753150]
[paragraph, [886.0, 1036.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1072.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1108.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1144.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1180.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1216.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1252.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1288.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1324.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1360.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1396.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1432.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1468.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1504.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1540.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1576.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1612.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1648.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1684.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1720.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1756.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
[paragraph, [886.0, 1792.0, 332.0, 36.0], Xup2kkMFhl, 5753150]
