[872, 605]
[section-title, [266.0, 33.0, 70.0, 30.0], wm7vBDHRpW, 6457545]
[paragraph, [49.0, 204.0, 223.0, 18.0], TJPXAnuzz0, 6457545]
[paragraph, [49.0, 221.0, 247.0, 18.0], CJTfSaTfxb, 6457545]
[paragraph, [49.0, 239.0, 247.0, 18.0], CJTfSaTfxb, 6457545]
[paragraph, [49.0, 255.0, 243.0, 18.0], QXH4RioqSJ, 6457545]
[paragraph, [49.0, 273.0, 243.0, 18.0], QXH4RioqSJ, 6457545]
[paragraph, [50.0, 290.0, 248.0, 18.0], ioMGQ348iQ, 6457545]
[paragraph, [50.0, 308.0, 248.0, 18.0], ioMGQ348iQ, 6457545]
[paragraph, [48.0, 323.0, 250.0, 18.0], C38W-qTDaj, 6457545]
[paragraph, [48.0, 341.0, 250.0, 18.0], C38W-qTDaj, 6457545]
[paragraph, [48.0, 359.0, 250.0, 18.0], C38W-qTDaj, 6457545]
[paragraph, [48.0, 377.0, 250.0, 18.0], C38W-qTDaj, 6457545]
[paragraph, [48.0, 395.0, 250.0, 18.0], C38W-qTDaj, 6457545]
[paragraph, [47.0, 411.0, 253.0, 18.0], 5hO6CF67TR, 6457545]
[paragraph, [47.0, 429.0, 253.0, 18.0], 5hO6CF67TR, 6457545]
[paragraph, [63.0, 448.0, 217.0, 18.0], WMGMFZqAwO, 6457545]
[paragraph, [50.0, 465.0, 251.0, 18.0], 5mXSfik_04, 6457545]
[paragraph, [50.0, 483.0, 251.0, 18.0], 5mXSfik_04, 6457545]
[paragraph, [50.0, 501.0, 251.0, 18.0], 5mXSfik_04, 6457545]
[paragraph, [61.0, 518.0, 240.0, 18.0], EPorHlXANR, 6457545]
[paragraph, [51.0, 537.0, 196.0, 18.0], g4E2Ee4FZp, 6457545]
[paragraph, [51.0, 556.0, 243.0, 18.0], KhVusfDSQe, 6457545]
[paragraph, [51.0, 574.0, 243.0, 18.0], KhVusfDSQe, 6457545]
[paragraph, [50.0, 593.0, 245.0, 18.0], DUUcWcOnhV, 6457545]
[paragraph, [50.0, 611.0, 245.0, 18.0], DUUcWcOnhV, 6457545]
[paragraph, [51.0, 625.0, 226.0, 18.0], QBamY0ZKkF, 6457545]
[paragraph, [50.0, 644.0, 249.0, 18.0], r7oLWAGJM7, 6457545]
[paragraph, [50.0, 662.0, 249.0, 18.0], r7oLWAGJM7, 6457545]
[reference, [301.0, 656.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 674.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 692.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 710.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 728.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 746.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 764.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 782.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 800.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[reference, [301.0, 818.0, 252.0, 18.0], dIS1qrsFOd, 6457545]
[paragraph, [50.0, 678.0, 249.0, 18.0], p1i3WdNoe8, 6457545]
[paragraph, [49.0, 698.0, 252.0, 18.0], lrvPXDXoXy, 6457545]
[paragraph, [49.0, 716.0, 252.0, 18.0], lrvPXDXoXy, 6457545]
[reference, [48.0, 740.0, 252.0, 18.0], u1ydqdxLD-, 6457545]
[reference, [48.0, 758.0, 252.0, 18.0], u1ydqdxLD-, 6457545]
[reference, [48.0, 776.0, 252.0, 18.0], u1ydqdxLD-, 6457545]
[reference, [48.0, 794.0, 252.0, 18.0], u1ydqdxLD-, 6457545]
[reference, [48.0, 812.0, 252.0, 18.0], u1ydqdxLD-, 6457545]
