[1437, 878]
[headline, [317.0, 80.0, 300.0, 25.5], 3WZqhrCORF, 5770446]
[paragraph, [453.0, 747.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 765.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 783.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 801.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [453.0, 819.0, 341.0, 18.0], shoonya_0sK2OLKU72OOMJ, 5770446]
[paragraph, [454.0, 860.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 878.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 896.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 914.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 932.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 950.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 968.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 986.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1004.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1022.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1040.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1058.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1076.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1094.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1112.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1130.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1148.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1166.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1184.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1202.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1220.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1238.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1256.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1274.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1292.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1310.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [454.0, 1328.0, 342.0, 18.0], shoonya_1sX2NFKVAV1T8K, 5770446]
[paragraph, [94.0, 880.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 898.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 916.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 934.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 952.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 970.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 988.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1006.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1024.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1042.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1060.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1078.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [94.0, 1096.0, 343.0, 18.0], shoonya_2sNJFHGWSHWR0C, 5770446]
[paragraph, [83.0, 1127.0, 356.0, 18.0], ifzKMjZcNk, 5770446]
[paragraph, [83.0, 1145.0, 356.0, 18.0], ifzKMjZcNk, 5770446]
[paragraph, [83.0, 1163.0, 356.0, 18.0], ifzKMjZcNk, 5770446]
[paragraph, [83.0, 1181.0, 356.0, 18.0], ifzKMjZcNk, 5770446]
[paragraph, [90.0, 1212.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1230.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1248.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1266.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1284.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1302.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1320.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
[paragraph, [90.0, 1338.0, 359.0, 18.0], VA8_v8qs9f, 5770446]
