[2339, 1653]
[section-title, [533.0, 198.0, 576.0, 52.5], pY6_pZNxm4, 5739065]
[sub-ordered-list, [299.0, 1358.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1394.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1430.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1466.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1502.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1538.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1574.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1610.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1646.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1682.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1718.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1754.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1790.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1826.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
[sub-ordered-list, [299.0, 1862.0, 1171.0, 36.0], QZCVA6tuXQ, 5739065]
