[1468, 909]
[headline, [364.0, 67.0, 275.0, 25.5], Y_kmHLDsdk, 5770150]
[paragraph, [459.0, 591.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 609.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 627.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 645.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 663.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 681.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 699.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 717.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 735.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 753.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 771.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 789.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 807.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 825.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 843.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 861.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 879.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 897.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 915.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 933.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 951.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 969.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 987.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 1005.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 1023.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [459.0, 1041.0, 377.0, 18.0], tz3VY79wJM, 5770150]
[paragraph, [79.0, 260.0, 370.0, 18.0], 8dCB0T0RT1, 5770150]
[paragraph, [79.0, 278.0, 370.0, 18.0], 8dCB0T0RT1, 5770150]
[paragraph, [79.0, 296.0, 370.0, 18.0], 8dCB0T0RT1, 5770150]
[paragraph, [79.0, 314.0, 370.0, 18.0], 8dCB0T0RT1, 5770150]
[paragraph, [69.0, 342.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 360.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 378.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 396.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 414.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 432.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 450.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 468.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 486.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 504.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 522.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 540.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 558.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 576.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 594.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 612.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 630.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 648.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 666.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 684.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 702.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 720.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 738.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 756.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 774.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 792.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 810.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [69.0, 828.0, 382.0, 18.0], Pc-LqGfE4w, 5770150]
[paragraph, [66.0, 865.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 883.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 901.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 919.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 937.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 955.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 973.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 991.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1009.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1027.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1045.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1063.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1081.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1099.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1117.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1135.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1153.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1171.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1189.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1207.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1225.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1243.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1261.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1279.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1297.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1315.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1333.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1351.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [66.0, 1369.0, 382.0, 18.0], JTA4LC15I0, 5770150]
[paragraph, [455.0, 1067.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1085.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1103.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1121.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1139.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1157.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1175.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1193.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1211.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1229.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1247.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1265.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1283.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1301.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1319.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1337.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1355.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
[paragraph, [455.0, 1373.0, 382.0, 18.0], yzRvM1czMQ, 5770150]
