[1468, 909]
[headline, [363.0, 70.0, 202.0, 25.5], sNp2CYov10, 5770663]
[paragraph, [460.0, 257.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 275.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 293.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 311.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 329.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 347.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 365.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [460.0, 383.0, 363.0, 18.0], dQ1HwSb83v, 5770663]
[paragraph, [457.0, 404.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 422.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 440.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 458.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 476.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 494.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 512.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 530.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 548.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 566.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 584.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 602.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 620.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 638.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 656.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 674.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 692.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 710.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 728.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [457.0, 746.0, 370.0, 18.0], aLWabn0PSq, 5770663]
[paragraph, [63.0, 682.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 700.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 718.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 736.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 754.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 772.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 790.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 808.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 826.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 844.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 862.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 880.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 898.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 916.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 934.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 952.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 970.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 988.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1006.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1024.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1042.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1060.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1078.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1096.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1114.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1132.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1150.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1168.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1186.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1204.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1222.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1240.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1258.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1276.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1294.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1312.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1330.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [63.0, 1348.0, 392.0, 18.0], ErkLDhWNSW, 5770663]
[paragraph, [460.0, 767.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 785.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 803.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 821.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 839.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 857.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 875.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 893.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 911.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 929.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 947.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 965.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 983.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1001.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1019.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1037.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1055.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1073.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1091.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1109.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1127.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1145.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1163.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1181.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1199.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1217.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1235.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1253.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1271.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1289.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1307.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1325.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
[paragraph, [460.0, 1343.0, 375.0, 18.0], oQyrJSE2hu, 5770663]
